Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
34,18,0,65,40,-3,40,0,1,0
33,17,0,64,1,-3,41,0,9,6
35,21,0,64,0,-4,41,0,9,6
32,19,0,64,2,-2,40,0,9,9
33,17,0,64,42,-4,42,0,1,0
34,17,0,65,1,-4,41,0,9,6
32,18,0,64,0,-3,42,0,9,6
34,17,0,65,1,-4,41,0,9,9
33,15,0,65,40,-2,40,0,1,0
33,17,0,62,1,-3,41,0,9,6
32,19,0,67,0,-3,42,0,9,6
32,18,0,65,1,-3,42,0,9,9
