Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
32,20,0,66,2,-3,42,0,9,6
33,19,0,66,0,-3,41,0,9,6
34,11,0,65,40,-3,40,0,1,0
33,19,0,67,2,-3,41,0,9,8
37,17,0,65,2,-5,40,0,9,8
40,34,0,60,28,1,28,0,1,0
41,37,0,63,7,-5,36,0,9,6
36,44,0,64,2,0,34,0,9,9
