Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
32,42,0,64,12,6,30,0,9,4
22,42,0,64,10,6,38,0,9,4
29,47,0,59,7,4,35,0,9,4
30,47,0,61,2,6,32,0,9,4
34,46,0,60,9,5,29,0,9,4
31,45,1,59,3,5,32,0,9,4
32,45,1,59,1,5,31,0,9,4
30,45,1,59,4,5,33,0,9,4
30,44,0,59,1,5,33,0,9,4
27,30,0,59,3,6,34,0,9,4
41,22,0,57,8,-3,33,0,9,4
50,14,0,55,15,-10,33,0,9,4
70,19,0,68,32,-23,20,0,9,4
87,26,0,75,38,-36,13,0,9,4
103,25,0,81,39,-49,28,0,9,4
79,26,0,82,9,-28,12,0,9,4
79,34,0,82,9,-28,12,0,9,4
87,33,0,82,16,-32,29,0,9,4
88,31,0,82,16,-33,29,0,9,4
89,32,0,82,18,-34,29,0,9,4
91,36,0,82,4,-36,29,0,9,4
91,32,0,83,6,-34,35,0,9,4
92,31,0,83,3,-37,29,0,9,4
88,33,0,84,3,-33,29,0,9,4
89,33,0,83,6,-34,29,0,9,4
89,37,0,84,3,-34,29,0,9,4
91,34,0,84,6,-34,35,0,9,4
91,34,0,84,3,-35,32,0,9,4
90,33,0,84,3,-34,32,0,9,4
87,35,0,83,6,-32,29,0,9,4
88,33,0,84,3,-32,31,0,9,4
88,33,0,84,3,-33,29,0,9,4
94,35,0,80,7,-38,33,0,9,4
109,25,0,80,21,-53,35,0,9,4
80,31,0,68,13,-28,17,0,9,4
53,16,0,51,30,-9,25,0,9,4
41,20,0,55,46,-7,39,0,9,4
36,30,0,56,33,-4,40,0,9,4
35,42,0,57,14,-1,37,0,9,4
35,43,0,58,11,2,32,0,9,4
36,40,0,57,10,2,31,0,9,4
41,23,0,55,9,0,28,0,9,4
54,2,0,55,13,-11,28,0,9,4
83,27,0,67,40,-34,12,0,9,4
90,30,0,84,36,-36,26,0,9,4
98,27,0,84,32,-43,30,0,9,4
93,26,0,81,14,-39,26,0,9,4
96,28,0,81,6,-42,27,0,9,4
76,27,0,81,23,-24,17,0,9,4
93,32,0,81,0,-39,26,0,9,4
74,28,0,81,22,-22,17,0,9,4
73,29,0,81,5,-22,12,0,9,4
79,30,0,81,15,-27,17,0,9,4
93,32,0,82,20,-38,30,0,9,4
100,35,0,77,31,-44,34,0,9,4
90,48,0,79,16,-34,32,0,9,4
95,48,0,66,16,-33,46,0,9,4
97,50,0,69,15,-35,46,0,9,4
101,48,0,68,17,-38,49,0,9,4
86,45,0,67,8,-25,42,0,9,4
72,32,0,60,25,-15,30,0,9,4
59,27,0,57,39,-12,19,0,9,4
49,38,0,55,20,-8,31,0,9,4
42,33,0,61,14,-1,28,0,9,4
44,38,0,58,14,-4,31,0,9,4
48,36,0,59,8,-4,24,0,9,4
46,35,0,58,3,-4,28,0,9,4
43,30,0,60,1,-3,30,0,9,4
49,29,0,61,5,-7,29,0,9,4
53,21,0,55,5,-9,25,0,9,4
53,25,0,55,8,-11,30,0,9,4
70,18,0,64,22,-21,11,0,9,4
88,15,0,68,30,-37,13,0,9,4
91,27,0,74,33,-40,13,0,9,4
90,30,0,77,21,-36,26,0,9,4
90,29,0,74,13,-36,26,0,9,4
80,30,0,79,15,-27,21,0,9,4
77,31,0,76,14,-25,17,0,9,4
65,31,0,61,25,-16,11,0,9,4
38,25,0,55,28,-2,35,0,9,4
38,37,0,63,29,-4,38,0,9,4
36,42,0,63,28,0,34,0,9,4
38,39,0,62,5,1,30,0,9,4
39,44,0,59,8,0,31,0,9,4
37,29,0,60,4,2,30,0,9,4
37,27,0,58,6,-2,36,0,9,4
37,37,0,56,6,-3,37,0,9,4
34,31,0,57,5,1,35,0,9,4
34,30,0,57,2,0,36,0,9,4
33,30,0,59,3,0,37,0,9,4
33,28,0,59,2,0,37,0,9,4
33,31,0,59,2,-1,38,0,9,4
34,31,0,59,1,0,36,0,9,4
34,27,0,60,1,0,36,0,9,4
32,30,0,59,1,-1,39,0,9,4
31,28,0,59,3,0,39,0,9,4
31,28,0,60,3,0,39,0,9,4
30,29,0,60,1,0,40,0,9,4
31,28,0,60,0,0,39,0,9,4
31,30,0,59,0,0,39,0,9,4
33,30,0,60,3,0,37,0,9,4
30,30,0,61,1,0,40,0,9,4
30,30,0,61,1,0,40,0,9,4
30,28,0,62,3,0,40,0,9,4
32,30,0,58,1,-1,39,0,9,4
33,28,0,60,3,0,37,0,9,4
30,27,0,59,0,0,40,0,9,4
29,25,0,61,1,0,40,0,9,4
29,27,0,62,4,-1,41,0,9,4
29,27,0,62,0,0,40,0,9,4
31,27,0,61,1,-1,40,0,9,4
31,25,0,61,1,-1,40,0,9,4
30,28,0,61,1,-1,41,0,9,4
30,28,0,61,1,0,40,0,9,4
30,28,0,61,1,0,40,0,9,4
32,24,0,61,2,-1,39,0,9,4
30,27,0,62,1,-1,41,0,9,4
32,26,0,62,1,-1,39,0,9,4
33,24,0,61,1,-2,40,0,9,4
28,24,0,61,1,-1,42,0,9,4
30,24,0,62,2,-1,41,0,9,4
33,26,0,62,0,-2,40,0,9,4
32,27,0,62,3,-1,39,0,9,4
30,23,0,62,1,0,40,0,9,4
29,26,0,62,1,-1,41,0,9,4
31,26,0,62,1,-1,40,0,9,4
30,24,0,62,1,-1,41,0,9,4
38,33,0,59,4,-4,38,0,9,4
34,20,0,58,4,0,36,0,9,4
35,15,0,56,3,-4,41,0,9,4
35,28,0,58,4,-5,42,0,9,4
36,27,0,59,2,-2,37,0,9,4
36,24,0,58,4,-2,37,0,9,4
36,30,0,59,4,-3,38,0,9,4
37,30,0,56,1,-2,36,0,9,4
38,26,0,57,2,-2,35,0,9,4
38,31,0,57,2,-3,36,0,9,4
38,28,0,58,1,-2,35,0,9,4
38,28,0,57,1,-3,36,0,9,4
38,26,0,57,0,-3,36,0,9,4
36,30,0,57,3,-3,38,0,9,4
37,28,0,57,1,-2,36,0,9,4
38,36,0,58,0,-3,36,0,9,4
35,35,0,57,4,0,35,0,9,4
34,35,0,56,2,0,36,0,9,4
