Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
128,82,0,77,9,-48,82,0,9,4
129,82,0,77,2,-49,82,0,9,4
129,83,0,77,5,-49,82,0,9,4
130,77,0,76,2,-50,83,0,9,4
131,65,0,75,9,-56,76,0,9,4
134,68,0,76,26,-68,63,0,9,4
135,69,0,77,25,-68,65,0,9,4
135,60,0,77,14,-67,67,0,9,4
134,62,0,76,6,-71,57,0,9,4
134,65,0,76,6,-70,59,0,9,4
132,61,0,75,3,-65,64,0,9,4
131,41,0,75,4,-67,58,0,9,4
131,70,0,74,27,-77,32,0,9,4
135,71,0,76,5,-66,69,0,9,4
129,71,0,76,15,-58,70,0,9,4
136,81,0,76,38,-67,69,0,9,4
136,80,0,75,13,-59,81,0,9,4
134,83,0,76,10,-57,80,0,9,4
135,73,0,77,17,-56,83,0,9,4
133,77,0,78,8,-61,73,0,9,4
135,80,0,78,5,-61,76,0,9,4
139,85,0,75,8,-64,79,0,9,4
134,85,0,76,14,-53,85,0,9,4
135,80,0,77,10,-55,84,0,9,4
135,82,0,77,5,-59,79,0,9,4
137,84,0,77,8,-60,81,0,9,4
137,90,0,77,3,-58,84,0,9,4
136,89,0,77,14,-51,91,0,9,4
139,86,0,77,7,-57,88,0,9,4
137,51,0,76,2,-56,86,0,9,4
135,76,0,77,55,-78,42,0,9,4
135,85,0,76,13,-62,75,0,9,4
136,83,0,78,1,-56,85,0,9,4
136,76,0,77,44,-58,82,0,9,4
135,79,0,76,0,-62,75,0,9,4
136,61,0,77,8,-61,78,0,9,4
135,77,0,78,28,-72,57,0,9,4
135,94,0,78,1,-61,76,0,9,4
136,47,0,77,20,-48,94,0,9,4
134,80,0,76,18,-78,39,0,9,4
136,83,0,77,3,-60,79,0,9,4
135,55,0,77,13,-56,83,0,9,4
135,76,0,76,9,-76,48,0,9,4
137,81,0,77,5,-64,75,0,9,4
135,81,0,76,2,-58,81,0,9,4
135,83,0,78,37,-58,81,0,9,4
133,66,0,78,12,-54,82,0,9,4
134,64,0,76,20,-68,63,0,9,4
132,74,0,76,20,-66,62,0,9,4
135,51,0,76,12,-63,73,0,9,4
133,62,0,75,19,-75,45,0,9,4
129,53,0,77,3,-63,62,0,9,4
132,60,0,77,27,-73,47,0,9,4
130,62,0,76,15,-66,58,0,9,4
130,61,0,76,2,-65,60,0,9,4
132,61,0,76,13,-68,59,0,9,4
133,64,0,75,3,-69,59,0,9,4
133,64,0,75,3,-67,63,0,9,4
134,61,0,75,2,-69,61,0,9,4
133,60,0,75,0,-69,59,0,9,4
133,60,0,74,6,-70,57,0,9,4
134,60,0,75,4,-71,57,0,9,4
133,61,0,75,2,-70,57,0,9,4
131,63,0,75,3,-67,58,0,9,4
130,60,0,76,8,-64,62,0,9,4
129,62,0,77,5,-65,58,0,9,4
129,61,0,76,5,-63,62,0,9,4
131,61,0,76,5,-67,58,0,9,4
132,62,0,77,3,-68,59,0,9,4
129,61,0,77,0,-63,62,0,9,4
138,66,0,77,9,-76,56,0,9,4
130,64,0,74,9,-62,66,0,9,4
130,67,0,75,1,-64,62,0,9,4
132,73,0,75,15,-64,66,0,9,4
132,79,0,74,6,-60,72,0,9,4
133,69,0,74,17,-57,78,0,9,4
132,74,0,75,2,-63,68,0,9,4
132,73,0,74,2,-59,74,0,9,4
135,70,0,75,9,-64,72,0,9,4
135,61,0,74,3,-66,69,0,9,4
128,62,0,74,14,-63,60,0,9,4
132,47,0,75,11,-67,61,0,9,4
134,61,0,76,32,-78,39,0,9,4
136,57,0,79,10,-73,58,0,9,4
136,75,0,78,13,-76,51,0,9,4
139,69,0,78,35,-68,73,0,9,4
135,83,0,77,10,-67,67,0,9,4
136,72,0,78,35,-58,82,0,9,4
136,71,0,77,3,-66,70,0,9,4
132,82,0,77,7,-61,71,0,9,4
135,83,0,78,1,-57,82,0,9,4
136,87,0,77,14,-58,82,0,9,4
133,79,0,77,19,-50,87,0,9,4
132,83,0,77,3,-55,79,0,9,4
134,79,0,77,3,-55,83,0,9,4
132,87,0,77,9,-55,79,0,9,4
132,80,0,78,10,-49,87,0,9,4
129,83,0,77,5,-51,80,0,9,4
134,90,0,78,4,-55,83,0,9,4
132,87,0,78,4,-46,90,0,9,4
133,84,0,77,7,-50,87,0,9,4
133,80,0,77,2,-53,84,0,9,4
131,80,0,79,12,-53,80,0,9,4
133,84,0,76,9,-56,80,0,9,4
132,86,0,76,2,-51,84,0,9,4
136,78,0,75,6,-55,86,0,9,4
135,48,0,74,4,-60,78,0,9,4
135,61,0,74,53,-79,39,0,9,4
130,56,0,74,27,-65,60,0,9,4
133,58,0,74,28,-72,52,0,9,4
129,57,0,75,21,-66,56,0,9,4
129,66,0,73,4,-66,56,0,9,4
129,57,0,75,17,-61,65,0,9,4
129,59,0,75,0,-66,56,0,9,4
131,54,0,74,2,-68,56,0,9,4
129,54,0,73,14,-68,52,0,9,4
127,67,0,75,5,-66,51,0,9,4
132,61,0,80,10,-64,66,0,9,4
130,54,0,77,8,-65,60,0,9,4
127,61,0,77,0,-66,51,0,9,4
129,56,0,76,6,-64,60,0,9,4
129,60,0,79,6,-67,54,0,9,4
129,60,0,78,7,-65,58,0,9,4
129,60,0,78,2,-65,58,0,9,4
127,59,0,77,7,-62,59,0,9,4
130,61,0,77,2,-67,56,0,9,4
128,62,0,76,2,-63,60,0,9,4
129,63,0,77,3,-63,62,0,9,4
129,63,0,78,7,-63,62,0,9,4
129,61,0,78,2,-63,62,0,9,4
129,61,0,77,2,-64,60,0,9,4
126,61,0,77,3,-60,61,0,9,4
128,61,0,78,2,-63,60,0,9,4
129,60,0,77,1,-64,60,0,9,4
128,61,0,78,1,-63,60,0,9,4
129,60,0,78,1,-64,60,0,9,4
128,59,0,78,1,-63,60,0,9,4
129,61,0,78,2,-65,58,0,9,4
129,59,0,78,1,-64,60,0,9,4
129,60,0,78,2,-65,58,0,9,4
130,61,0,78,1,-66,58,0,9,4
129,62,0,77,0,-64,60,0,9,4
126,60,0,78,5,-60,61,0,9,4
128,58,0,77,3,-63,60,0,9,4
128,61,0,78,4,-65,56,0,9,4
131,59,0,78,7,-67,58,0,9,4
130,61,0,78,5,-67,56,0,9,4
128,61,0,77,4,-63,60,0,9,4
126,63,0,77,7,-60,61,0,9,4
130,61,0,78,6,-64,62,0,9,4
127,61,0,77,1,-62,59,0,9,4
128,59,0,78,2,-63,60,0,9,4
129,61,0,78,3,-65,58,0,9,4
128,61,0,77,0,-63,60,0,9,4
129,60,0,77,1,-64,60,0,9,4
130,60,0,77,1,-66,58,0,9,4
128,59,0,76,0,-63,60,0,9,4
129,59,0,76,2,-65,58,0,9,4
128,60,0,77,2,-64,58,0,9,4
129,61,0,76,2,-65,58,0,9,4
129,60,0,76,2,-64,60,0,9,4
131,61,0,76,3,-67,58,0,9,4
129,61,0,78,2,-64,60,0,9,4
130,61,0,78,1,-65,60,0,9,4
129,60,0,77,3,-64,60,0,9,4
131,60,0,77,3,-67,58,0,9,4
131,63,0,77,2,-67,58,0,9,4
132,60,0,77,3,-67,61,0,9,4
129,59,0,76,2,-65,58,0,9,4
129,60,0,75,2,-65,58,0,9,4
130,59,0,75,3,-66,58,0,9,4
131,69,0,76,3,-68,56,0,9,4
135,68,0,76,9,-67,67,0,9,4
134,63,0,75,9,-66,67,0,9,4
129,61,0,76,7,-63,62,0,9,4
133,57,0,76,8,-69,59,0,9,4
135,65,0,74,16,-74,53,0,9,4
133,67,0,75,4,-67,63,0,9,4
131,65,0,76,9,-63,66,0,9,4
136,69,0,76,9,-71,62,0,9,4
136,71,0,74,4,-68,67,0,9,4
136,75,0,75,5,-67,69,0,9,4
127,64,0,76,17,-52,75,0,9,4
133,61,0,75,6,-67,63,0,9,4
129,62,0,75,16,-64,60,0,9,4
133,62,0,75,23,-69,59,0,9,4
131,72,0,75,3,-66,60,0,9,4
131,75,0,75,13,-59,72,0,9,4
132,69,0,73,19,-58,75,0,9,4
131,62,0,75,8,-62,67,0,9,4
129,76,0,75,10,-63,62,0,9,4
130,61,0,74,3,-55,76,0,9,4
131,67,0,74,10,-67,58,0,9,4
130,61,0,74,4,-62,66,0,9,4
132,68,0,75,21,-68,59,0,9,4
130,64,0,74,10,-61,67,0,9,4
129,63,0,75,2,-62,64,0,9,4
129,69,0,74,5,-63,62,0,9,4
129,69,0,74,2,-59,68,0,9,4
129,67,0,75,5,-59,68,0,9,4
130,65,0,74,4,-62,66,0,9,4
130,62,0,75,5,-63,64,0,9,4
130,61,0,75,10,-65,60,0,9,4
130,62,0,74,6,-65,60,0,9,4
132,62,0,75,5,-67,61,0,9,4
133,62,0,74,4,-69,59,0,9,4
131,61,0,74,1,-66,60,0,9,4
131,63,0,74,3,-67,58,0,9,4
132,65,0,75,2,-67,61,0,9,4
131,70,0,74,4,-64,64,0,9,4
129,66,0,74,15,-58,70,0,9,4
130,70,0,74,7,-62,66,0,9,4
131,69,0,74,5,-61,69,0,9,4
131,66,0,75,5,-62,67,0,9,4
129,68,0,74,1,-61,65,0,9,4
130,68,0,74,2,-61,67,0,9,4
131,68,0,74,0,-62,67,0,9,4
131,70,0,74,2,-62,67,0,9,4
130,67,0,74,2,-60,69,0,9,4
131,68,0,74,1,-63,66,0,9,4
130,63,0,75,1,-61,67,0,9,4
131,67,0,74,8,-65,62,0,9,4
130,63,0,74,1,-62,66,0,9,4
131,61,0,74,6,-65,62,0,9,4
131,61,0,75,4,-67,58,0,9,4
132,60,0,74,9,-68,59,0,9,4
137,58,0,75,11,-75,56,0,9,4
130,76,0,74,2,-67,56,0,9,4
129,66,0,75,22,-54,76,0,9,4
129,52,0,74,16,-61,65,0,9,4
129,59,0,73,7,-69,49,0,9,4
124,78,0,74,17,-59,59,0,9,4
132,61,0,75,13,-56,78,0,9,4
129,58,0,74,12,-64,60,0,9,4
130,66,0,75,8,-67,56,0,9,4
131,59,0,74,16,-64,64,0,9,4
133,61,0,75,8,-71,55,0,9,4
131,58,0,74,2,-67,58,0,9,4
132,61,0,76,11,-70,54,0,9,4
129,61,0,75,8,-64,60,0,9,4
129,61,1,74,3,-64,60,0,9,4
130,56,1,75,7,-65,60,0,9,4
129,63,1,74,6,-67,54,0,9,4
129,59,1,74,2,-63,62,0,9,4
129,62,1,74,2,-65,58,0,9,4
128,66,1,74,8,-62,61,0,9,4
128,61,1,75,4,-60,65,0,9,4
130,61,1,74,2,-65,60,0,9,4
128,61,1,74,1,-63,60,0,9,4
127,61,1,75,6,-62,59,0,9,4
128,56,1,74,2,-63,60,0,9,4
127,61,1,74,5,-64,55,0,9,4
128,59,1,75,1,-63,60,0,9,4
127,59,1,75,3,-63,57,0,9,4
128,59,1,74,3,-64,58,0,9,4
128,61,1,74,2,-64,58,0,9,4
129,60,1,74,3,-64,60,0,9,4
129,63,1,75,1,-65,58,0,9,4
127,65,1,74,6,-60,63,0,9,4
128,60,1,75,6,-60,65,0,9,4
127,58,1,74,3,-62,59,0,9,4
128,64,1,74,8,-65,56,0,9,4
129,60,1,74,2,-62,64,0,9,4
127,63,1,74,0,-62,59,0,9,4
128,62,1,75,5,-62,61,0,9,4
129,60,1,75,2,-63,62,0,9,4
127,57,1,75,0,-62,59,0,9,4
