Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
32,61,0,61,4,13,18,0,9,4
32,60,0,62,3,13,18,0,9,4
33,60,0,60,1,12,18,0,9,4
31,63,0,60,2,13,20,0,9,4
31,64,0,60,2,15,16,0,9,4
32,61,0,59,5,15,14,0,9,4
32,64,0,60,2,13,18,0,9,4
33,65,0,60,5,15,11,0,9,4
32,62,0,60,3,16,11,0,9,4
31,66,0,60,1,14,18,0,9,4
33,66,0,60,3,16,8,0,9,4
31,64,0,60,2,16,13,0,9,5
33,66,0,61,7,15,11,0,9,2
33,62,0,59,0,16,8,0,9,4
30,65,0,60,6,14,19,0,9,4
30,64,0,60,5,16,16,0,9,4
31,62,0,60,8,15,16,0,9,4
30,63,0,61,0,14,19,0,9,4
34,64,0,60,5,14,11,0,9,4
33,65,0,61,5,15,11,0,9,4
33,64,0,61,8,15,11,0,9,4
31,65,0,60,5,15,16,0,9,4
33,62,0,60,0,15,11,0,9,4
31,63,0,59,7,14,18,0,9,4
34,62,0,61,5,14,11,0,9,4
34,61,0,60,3,13,14,0,9,4
33,61,0,60,2,13,16,0,9,4
33,61,0,60,5,13,16,0,9,4
33,62,0,60,2,13,16,0,9,4
30,63,0,59,3,14,19,0,9,4
