Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
50,19,0,55,7016,4987,4936,0,0,0
41,22,0,53,7022,4991,4940,0,0,0
39,17,0,50,7023,4992,4941,0,1,0
37,12,0,49,42,-6,42,0,1,0
34,7,0,48,1,-5,43,0,9,4
32,9,0,49,1,-4,43,0,9,8
33,6,0,48,1,-5,44,0,9,8
36,16,0,49,38,-3,38,0,1,0
33,16,0,49,0,-4,42,0,9,4
34,22,0,48,1,-4,41,0,9,8
35,20,0,49,3,-3,39,0,9,8
35,13,0,49,39,-3,39,0,1,0
32,23,0,49,2,-4,43,0,9,4
31,24,0,49,2,-2,41,0,9,6
31,23,0,49,3,-1,40,0,9,6
33,25,0,49,40,-2,40,0,1,0
33,24,0,49,1,-2,40,0,9,4
34,26,0,49,0,-2,39,0,9,6
35,24,0,50,1,-2,38,0,9,6
38,22,0,48,41,-6,41,0,1,0
38,23,0,49,0,-4,38,0,9,4
37,21,0,49,1,-4,39,0,9,8
36,20,0,49,2,-4,40,0,9,9
37,18,0,52,40,-5,40,0,1,0
36,21,0,49,40,-4,40,0,5,0
38,19,0,51,1,-5,39,0,9,4
37,21,0,48,1,-5,40,0,9,8
37,16,0,48,1,-4,39,0,9,8
36,18,0,48,40,-4,40,0,1,0
38,19,0,48,39,-5,39,0,5,0
38,17,0,48,0,-5,39,0,9,4
37,17,0,48,0,-5,40,0,9,6
37,15,0,49,0,-5,40,0,9,6
38,16,0,49,41,-6,41,0,1,0
37,13,0,49,0,-5,40,0,9,4
36,13,0,50,1,-5,41,0,9,8
38,13,0,49,2,-6,41,0,9,9
35,9,0,48,7025,4993,4942,0,5,0
38,10,0,49,7000,-6,41,0,9,4
37,9,0,48,0,-6,42,0,9,6
34,12,0,50,1,-5,43,0,9,6
