Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
153,93,0,84,12,-76,86,0,9,4
151,90,0,83,11,-70,91,0,9,4
147,93,0,83,6,-67,88,0,9,4
147,92,0,83,6,-67,88,0,9,4
155,93,0,85,2,-77,88,0,9,4
163,88,0,82,19,-89,85,0,9,4
158,92,0,82,20,-86,80,0,9,4
160,91,0,81,8,-85,85,0,9,4
160,88,0,81,3,-86,84,0,9,4
159,91,0,82,1,-87,80,0,9,4
161,95,0,83,4,-88,82,0,9,4
149,87,0,83,23,-65,94,0,9,4
159,90,0,82,2,-88,78,0,9,4
163,91,0,82,4,-92,80,0,9,4
151,90,0,83,9,-72,88,0,9,4
159,95,0,83,6,-85,84,0,9,4
159,96,0,83,14,-81,90,0,9,4
152,92,0,84,6,-69,94,0,9,4
160,94,0,82,1,-85,85,0,9,4
149,90,0,83,15,-66,93,0,9,4
151,89,0,83,8,-73,87,0,9,4
151,91,0,82,11,-74,86,0,9,4
157,90,0,84,16,-81,86,0,9,4
148,89,0,84,4,-69,87,0,9,4
160,90,0,81,15,-88,80,0,9,4
152,92,0,83,6,-75,86,0,9,4
158,86,0,84,13,-82,86,0,9,4
141,93,0,84,26,-62,85,0,9,4
151,90,0,84,7,-70,91,0,9,4
143,78,0,85,21,-61,90,0,9,4
146,86,0,85,18,-76,73,0,9,4
148,88,0,84,8,-72,83,0,9,4
158,91,0,83,26,-86,80,0,9,4
158,92,0,83,13,-83,85,0,9,4
157,95,0,84,9,-80,88,0,9,4
156,93,0,83,14,-76,91,0,9,4
146,90,0,82,21,-63,92,0,9,4
159,87,0,84,6,-85,84,0,9,4
152,92,0,84,8,-77,83,0,9,4
147,95,0,85,2,-65,91,0,9,4
154,88,0,85,14,-73,92,0,9,4
147,96,0,85,8,-69,86,0,9,4
155,93,0,85,9,-74,93,0,9,4
147,102,0,84,9,-64,92,0,9,4
148,92,0,85,20,-57,102,0,9,4
144,94,0,83,13,-61,91,0,9,4
152,94,0,85,7,-71,91,0,9,4
147,96,0,83,10,-63,94,0,9,4
145,92,0,83,4,-59,95,0,9,4
156,83,0,82,8,-79,87,0,9,4
141,95,0,84,12,-64,82,0,9,4
122,91,0,85,30,-29,92,0,9,4
126,95,0,84,42,-37,91,0,9,4
125,92,0,86,32,-33,93,0,9,4
125,91,0,86,32,-33,93,0,9,4
129,93,1,86,12,-41,91,0,9,4
122,91,1,85,6,-31,91,0,9,4
140,90,1,84,23,-56,91,0,9,4
137,88,1,85,12,-53,90,0,9,4
126,91,1,85,9,-40,88,0,9,4
127,93,1,84,17,-39,90,0,9,4
130,93,1,85,12,-41,92,0,9,4
146,90,1,84,23,-63,92,0,9,4
121,89,1,85,7,-32,88,0,9,4
136,94,1,85,11,-52,89,0,9,4
143,92,1,84,5,-58,93,0,9,4
148,86,1,85,35,-67,90,0,9,4
141,93,1,83,10,-62,85,0,9,4
131,89,1,83,16,-42,93,0,9,4
128,90,1,83,25,-42,88,0,9,4
124,91,1,84,26,-36,89,0,9,4
126,90,1,85,5,-37,91,0,9,4
126,86,1,85,5,-37,91,0,9,4
125,90,1,84,3,-41,85,0,9,4
125,87,1,84,1,-37,89,0,9,4
126,91,1,84,5,-41,87,0,9,4
128,94,1,84,6,-40,91,0,9,4
146,97,1,82,25,-62,93,0,9,4
145,84,1,83,19,-58,96,0,9,4
147,93,1,81,33,-72,82,0,9,4
148,90,1,82,4,-66,91,0,9,4
157,91,1,82,26,-82,85,0,9,4
156,98,1,82,8,-80,86,0,9,4
151,93,0,83,6,-65,97,0,9,4
144,94,1,84,23,-60,92,0,9,4
142,91,1,85,25,-56,94,0,9,4
128,91,1,86,25,-40,91,0,9,4
129,97,1,85,19,-41,91,0,9,4
126,93,1,85,24,-32,95,0,9,4
139,91,1,83,13,-53,93,0,9,4
143,94,1,85,19,-60,91,0,9,4
144,91,1,84,27,-59,94,0,9,4
148,84,1,82,15,-68,89,0,9,4
139,88,1,84,8,-61,83,0,9,4
140,89,1,84,7,-59,87,0,9,4
142,88,1,84,7,-61,88,0,9,4
127,97,1,83,20,-41,88,0,9,4
127,90,1,85,27,-33,96,0,9,4
138,99,1,85,7,-54,90,0,9,4
126,87,1,85,14,-30,97,0,9,4
125,93,1,85,12,-40,86,0,9,4
128,91,1,83,16,-38,92,0,9,4
160,89,1,83,57,-86,84,0,9,4
133,79,1,83,8,-48,89,0,9,4
121,89,1,83,14,-42,78,0,9,4
142,90,1,82,25,-61,88,0,9,4
143,90,1,82,13,-61,90,0,9,4
126,87,1,81,23,-38,90,0,9,4
118,94,1,82,30,-31,85,0,9,4
123,93,1,87,35,-31,92,0,9,4
131,90,1,85,5,-42,93,0,9,4
120,95,1,85,3,-31,88,0,9,4
132,95,1,82,10,-41,95,0,9,4
129,89,1,85,4,-38,94,0,9,4
137,94,1,85,23,-54,89,0,9,4
137,91,1,84,8,-49,94,0,9,4
126,91,1,83,3,-37,91,0,9,4
136,86,1,85,3,-51,91,0,9,4
122,90,1,85,15,-37,85,0,9,4
137,93,1,85,16,-53,90,0,9,4
135,97,1,86,4,-47,93,0,9,4
132,97,1,79,11,-40,96,0,9,4
139,83,1,84,8,-49,97,0,9,4
140,85,1,85,26,-63,82,0,9,4
143,87,1,85,22,-66,83,0,9,4
144,88,1,86,8,-65,86,0,9,4
136,85,1,84,11,-53,88,0,9,4
158,90,1,85,23,-88,76,0,9,4
130,98,1,81,9,-44,89,0,9,4
124,91,1,81,63,-28,96,0,9,4
130,93,1,80,1,-43,90,0,9,4
128,87,1,81,6,-38,92,0,9,4
139,87,1,83,31,-58,87,0,9,4
134,92,1,86,8,-51,88,0,9,4
134,91,1,86,9,-47,92,0,9,4
132,91,1,86,13,-45,91,0,9,4
132,96,1,86,13,-45,91,0,9,4
144,91,1,86,10,-57,96,0,9,4
144,90,1,86,10,-57,96,0,9,4
144,90,1,86,10,-57,96,0,9,4
128,89,1,86,6,-41,90,0,9,4
130,85,1,83,2,-44,89,0,9,4
148,93,1,86,21,-73,82,0,9,4
134,93,1,85,5,-46,93,0,9,4
129,92,1,85,6,-39,93,0,9,4
145,97,1,85,14,-62,92,0,9,4
119,90,1,84,23,-23,93,0,9,4
123,95,1,83,6,-35,88,0,9,4
119,95,1,83,37,-25,92,0,9,4
119,94,1,83,37,-25,92,0,9,4
119,97,1,83,37,-25,92,0,9,4
119,90,1,83,37,-25,92,0,9,4
144,95,1,85,40,-63,89,0,9,4
142,91,1,85,21,-55,95,0,9,4
144,83,1,85,37,-62,90,0,9,4
130,94,1,87,14,-50,83,0,9,4
114,88,1,84,35,-20,89,0,9,4
118,93,1,85,32,-30,86,0,9,4
124,93,1,85,19,-33,92,0,9,4
132,92,1,84,23,-43,93,0,9,4
133,93,1,84,17,-46,92,0,9,4
136,88,1,86,16,-49,93,0,9,4
136,95,1,86,16,-49,93,0,9,4
135,94,1,85,3,-46,94,0,9,4
135,96,1,85,3,-46,94,0,9,4
132,90,1,85,5,-41,95,0,9,4
131,89,1,86,5,-45,90,0,9,4
131,86,1,86,5,-46,89,0,9,4
131,88,1,84,11,-48,86,0,9,4
129,88,1,85,2,-44,88,0,9,4
127,89,1,86,5,-41,88,0,9,4
129,88,1,84,5,-43,89,0,9,4
134,88,1,86,7,-51,88,0,9,4
128,88,1,84,2,-43,87,0,9,4
129,91,1,85,1,-44,88,0,9,4
131,91,1,85,7,-44,91,0,9,4
131,88,1,85,7,-44,91,0,9,4
132,89,1,85,5,-48,88,0,9,4
132,89,1,85,5,-48,88,0,9,4
129,91,1,85,1,-43,89,0,9,4
127,89,1,86,5,-39,90,0,9,4
128,89,1,85,6,-42,88,0,9,4
128,90,1,86,1,-42,88,0,9,4
129,87,1,85,3,-42,90,0,9,4
132,87,1,86,7,-49,87,0,9,4
125,90,1,85,2,-40,86,0,9,4
130,94,1,86,2,-44,89,0,9,4
130,97,1,86,10,-40,93,0,9,4
129,98,1,86,10,-36,96,0,9,4
129,89,1,85,12,-35,97,0,9,4
127,93,1,85,5,-41,88,0,9,4
131,87,1,85,6,-42,93,0,9,4
127,97,1,85,12,-42,87,0,9,4
119,86,1,86,18,-23,93,0,9,4
122,89,1,86,9,-37,85,0,9,4
