Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
31,66,0,60,19,18,7,0,1,0
34,74,0,59,8,16,0,0,9,5
32,71,0,59,9,22,15,0,9,2
33,72,0,60,4,19,11,0,9,4
32,73,0,59,11,20,11,0,9,4
33,72,0,60,1,21,15,0,9,4
34,73,0,59,5,20,16,0,9,4
34,73,0,59,5,20,16,0,9,4
33,72,0,59,0,21,15,0,9,4
33,74,0,60,3,20,13,0,9,4
34,75,0,60,1,21,17,0,9,4
34,73,0,60,4,22,19,0,9,4
32,74,0,59,1,21,13,0,9,4
33,73,0,61,2,21,15,0,9,4
33,71,0,60,4,21,15,0,9,4
34,73,0,61,2,19,13,0,9,4
33,72,0,60,0,21,15,0,9,4
33,72,0,60,2,20,13,0,9,4
34,71,0,60,3,20,16,0,9,4
34,71,0,60,2,19,13,0,9,4
33,71,0,62,2,19,11,0,9,4
33,72,0,58,5,19,11,0,9,4
33,72,0,59,1,20,13,0,9,4
32,71,0,60,1,20,11,0,9,4
30,71,0,61,11,20,0,0,9,4
31,71,0,58,6,20,7,0,9,4
33,71,0,60,1,19,11,0,9,4
32,71,0,60,11,20,11,0,9,4
31,73,0,60,0,20,7,0,9,4
33,69,0,61,4,21,15,0,9,4
32,73,0,60,11,18,0,0,9,4
32,70,0,60,6,21,13,0,9,4
32,70,0,61,8,19,7,0,9,4
33,68,0,61,11,19,11,0,9,4
33,70,0,61,13,17,0,0,9,4
31,68,0,60,7,19,0,0,9,4
31,68,0,61,4,18,7,0,9,4
33,68,0,61,0,17,0,0,9,4
32,68,0,61,1,18,0,0,9,4
32,68,0,62,7,18,0,0,9,4
31,69,0,60,7,18,7,0,9,4
32,67,0,61,0,18,0,0,9,4
32,71,0,61,8,17,8,0,9,5
32,68,0,60,4,20,11,0,9,2
32,70,0,61,0,18,0,0,9,4
30,68,0,61,8,20,0,0,9,4
31,69,0,60,4,18,7,0,9,4
33,70,0,61,8,18,8,0,9,4
32,69,0,61,7,19,7,0,9,4
33,70,0,61,1,18,8,0,9,4
32,70,0,61,1,19,7,0,9,4
31,71,0,59,7,19,0,0,9,4
34,69,0,59,5,19,13,0,9,4
34,70,0,59,4,18,11,0,9,4
33,72,0,59,11,19,11,0,9,4
34,68,0,59,3,20,16,0,9,4
33,76,0,61,11,17,0,0,9,4
33,74,0,61,8,23,18,0,9,4
34,71,0,60,1,21,17,0,9,4
33,71,0,60,11,19,11,0,9,4
