Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
30,65,0,61,2,24,14,0,9,4
30,69,0,63,8,16,16,0,9,4
30,70,0,63,13,19,7,0,9,4
31,74,0,62,14,19,0,0,9,4
31,71,0,63,6,22,13,0,9,4
31,67,0,63,1,20,7,0,9,4
30,74,0,63,13,17,13,0,9,4
31,70,0,62,0,22,13,0,9,4
31,65,0,63,7,19,0,0,9,4
30,74,0,63,3,16,16,0,9,4
31,72,0,63,0,22,13,0,9,4
31,74,0,63,10,21,10,0,9,4
29,73,0,63,9,23,10,0,9,4
31,84,0,62,3,21,10,0,9,4
33,71,0,64,17,29,25,0,9,4
31,76,0,63,4,20,7,0,9,4
30,76,0,62,5,24,14,0,9,4
30,76,0,63,12,24,14,0,9,4
30,76,0,63,8,24,14,0,9,4
29,76,0,63,2,24,12,0,9,4
31,76,0,62,2,24,16,0,9,4
31,74,0,63,2,24,16,0,9,4
31,76,0,63,2,22,13,0,9,4
30,75,0,63,2,24,14,0,9,4
30,80,0,63,3,23,13,0,9,4
30,76,0,64,7,27,19,0,9,4
30,85,0,63,0,24,14,0,9,4
29,75,0,63,11,31,21,0,9,4
30,86,0,63,7,23,13,0,9,4
31,78,0,64,13,32,25,0,9,4
30,81,0,64,7,25,16,0,9,4
30,75,0,61,8,28,20,0,9,5
30,77,0,63,15,23,13,0,9,2
30,81,0,63,0,25,16,0,9,4
30,74,0,64,0,28,20,0,9,4
33,72,0,61,2,21,15,0,9,4
32,76,0,62,7,20,11,0,9,4
32,71,0,61,5,23,17,0,9,4
32,74,0,62,4,20,11,0,9,4
30,72,0,63,2,22,10,0,9,4
34,75,0,62,3,20,16,0,9,4
31,74,0,63,5,23,15,0,9,4
32,70,0,62,5,22,15,0,9,4
30,76,0,63,16,20,0,0,9,4
30,72,0,62,1,24,14,0,9,4
30,74,0,63,8,21,7,0,9,4
31,74,0,62,13,22,13,0,9,4
30,78,0,62,4,22,10,0,9,4
30,75,0,62,9,25,16,0,9,4
31,73,0,62,2,23,15,0,9,4
32,76,0,64,3,21,13,0,9,4
31,75,0,63,1,24,16,0,9,4
30,75,0,63,2,23,13,0,9,4
30,75,0,62,2,23,13,0,9,4
31,71,0,62,1,23,15,0,9,4
30,74,0,63,13,20,0,0,9,4
34,72,0,61,4,21,17,0,9,4
30,73,0,62,8,21,7,0,9,4
29,74,0,63,7,22,7,0,9,4
30,72,0,62,7,22,10,0,9,4
30,74,0,63,0,21,7,0,9,4
30,75,0,63,3,22,10,0,9,4
31,76,0,63,5,23,15,0,9,4
32,75,0,62,10,23,17,0,9,4
31,77,0,61,5,23,15,0,9,4
30,75,0,63,2,25,16,0,9,4
29,70,0,61,7,23,10,0,9,4
31,69,0,63,15,19,0,0,9,4
30,73,0,62,10,19,7,0,9,4
30,73,0,62,1,22,10,0,9,4
32,71,0,61,13,21,13,0,9,4
31,68,0,62,1,20,7,0,9,4
26,72,0,63,6,19,16,0,9,5
30,75,0,62,6,21,7,0,9,2
30,71,0,63,6,23,13,0,9,4
29,73,0,64,16,21,0,0,9,4
30,78,0,63,3,22,10,0,9,4
31,64,0,62,5,25,18,0,9,4
33,73,0,62,12,15,11,0,9,4
30,83,0,63,0,22,10,0,9,4
31,73,0,63,5,29,22,0,9,4
32,82,0,63,6,21,13,0,9,4
31,77,0,63,12,28,21,0,9,4
30,74,0,62,7,25,16,0,9,4
31,73,0,63,1,22,13,0,9,4
30,82,0,63,12,22,10,0,9,4
34,68,0,63,9,27,25,0,9,4
30,72,0,63,4,18,11,0,9,4
30,65,0,61,3,21,7,0,9,4
31,69,0,62,16,16,13,0,9,4
32,68,0,63,11,18,0,0,9,4
31,62,0,62,3,18,7,0,9,4
35,64,0,63,3,13,12,0,9,4
31,63,0,63,16,15,16,0,9,4
30,63,0,63,11,15,18,0,9,4
30,70,0,63,6,15,18,0,9,4
31,68,0,63,16,19,0,0,9,4
30,67,0,62,7,18,11,0,9,4
30,69,0,62,5,17,13,0,9,4
30,64,0,63,7,19,7,0,9,4
30,64,0,62,7,15,18,0,9,4
30,65,0,63,5,15,18,0,9,4
31,69,0,63,6,16,13,0,9,4
30,65,0,63,11,19,7,0,9,4
31,66,0,61,5,16,13,0,9,4
30,63,0,63,1,17,13,0,9,4
30,65,0,63,11,15,18,0,9,4
30,65,0,63,3,16,16,0,9,4
30,68,0,63,3,16,16,0,9,4
31,62,0,63,11,18,7,0,9,4
30,62,0,62,3,14,19,0,9,4
30,70,0,62,3,14,19,0,9,4
30,67,0,62,7,20,0,0,9,4
30,64,0,62,6,17,13,0,9,5
31,65,0,62,3,15,16,0,9,2
30,65,0,63,16,16,16,0,9,4
29,65,0,61,4,16,17,0,9,4
32,65,0,62,5,16,11,0,9,4
31,65,0,63,3,16,13,0,9,4
30,69,0,63,1,16,16,0,9,4
30,67,0,63,5,19,7,0,9,4
32,64,0,63,5,17,8,0,9,4
31,65,0,63,1,15,16,0,9,4
32,67,0,64,5,16,11,0,9,4
31,61,0,63,3,17,11,0,9,4
31,67,0,63,4,13,20,0,9,4
30,63,0,63,2,17,13,0,9,4
32,62,0,63,5,14,16,0,9,4
32,64,0,63,4,14,16,0,9,4
30,69,0,62,5,15,18,0,9,4
32,65,0,63,16,18,0,0,9,4
30,66,0,63,2,16,16,0,9,4
32,64,0,62,7,16,11,0,9,4
31,66,0,63,16,15,16,0,9,4
31,70,0,63,3,16,13,0,9,4
30,65,0,62,11,20,0,0,9,4
33,70,0,63,5,15,11,0,9,4
30,67,0,63,13,20,0,0,9,4
30,70,0,63,13,17,13,0,9,4
30,64,0,63,12,20,0,0,9,4
30,67,0,63,18,15,18,0,9,4
30,62,0,63,0,17,13,0,9,4
35,70,0,63,13,13,12,0,9,4
31,66,0,63,18,19,0,0,9,4
31,65,0,63,1,16,13,0,9,4
30,69,0,63,16,16,16,0,9,4
