Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
30,63,0,61,1,15,18,0,9,4
29,62,0,61,1,15,19,0,9,4
29,67,0,62,0,15,19,0,9,4
31,65,0,62,7,17,11,0,9,4
29,68,0,62,2,16,17,0,9,4
31,65,0,61,12,18,7,0,9,4
30,66,0,61,5,16,16,0,9,4
31,64,0,62,4,16,13,0,9,4
30,68,0,61,11,15,18,0,9,4
32,62,0,62,16,18,0,0,9,4
31,65,0,61,5,14,18,0,9,4
31,65,0,61,5,16,13,0,9,4
30,61,0,62,16,16,16,0,9,4
30,66,0,61,1,14,19,0,9,4
30,64,0,62,1,17,13,0,9,4
30,66,0,62,2,15,18,0,9,4
31,64,0,61,6,16,13,0,9,4
30,59,0,62,5,15,18,0,9,4
30,64,0,62,5,12,23,0,9,4
30,61,0,62,5,15,18,0,9,4
31,61,0,61,2,13,20,0,9,4
31,61,0,61,3,13,20,0,9,4
32,62,0,62,2,13,18,0,9,4
34,61,0,61,6,13,14,0,9,5
31,66,0,62,0,13,20,0,9,2
30,66,0,61,6,17,13,0,9,4
30,63,0,62,4,17,13,0,9,4
30,65,0,62,2,15,18,0,9,4
31,68,0,61,1,16,13,0,9,4
32,63,0,61,13,18,0,0,9,4
30,67,0,62,0,15,18,0,9,4
34,68,0,61,13,16,0,0,9,4
32,69,0,61,0,18,0,0,9,4
31,64,0,62,18,19,0,0,9,4
31,71,0,62,16,15,16,0,9,4
28,65,0,62,7,21,7,0,9,4
31,66,0,62,13,16,13,0,9,4
29,65,0,62,2,17,15,0,9,4
30,62,0,62,10,16,16,0,9,4
31,63,0,61,5,14,18,0,9,4
