Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
135,97,1,86,2,-46,94,0,9,4
130,91,1,86,6,-37,96,0,9,4
132,103,1,86,13,-45,91,0,9,4
129,91,1,86,17,-30,101,0,9,4
132,96,1,84,9,-45,91,0,9,4
132,94,1,84,9,-45,91,0,9,4
132,87,1,84,9,-45,91,0,9,4
140,89,1,86,15,-60,86,0,9,4
137,95,1,86,26,-54,89,0,9,4
138,87,1,85,6,-50,95,0,9,4
138,95,1,85,6,-50,95,0,9,4
141,85,1,86,10,-54,95,0,9,4
135,89,1,85,5,-55,84,0,9,4
138,96,1,85,7,-55,89,0,9,4
140,97,1,84,3,-51,96,0,9,4
139,95,1,85,14,-49,97,0,9,4
138,95,1,85,7,-50,95,0,9,4
136,98,1,85,4,-47,95,0,9,4
140,104,1,86,1,-49,98,0,9,4
140,91,1,85,11,-43,104,0,9,4
138,86,1,84,7,-53,91,0,9,4
141,95,1,85,18,-62,85,0,9,4
136,90,1,86,9,-47,95,0,9,4
139,87,1,87,3,-56,89,0,9,4
139,90,1,86,4,-58,87,0,9,4
139,96,1,84,10,-56,89,0,9,4
140,95,1,85,8,-51,96,0,9,4
137,93,1,86,12,-48,95,0,9,4
