Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
30,59,0,60,0,11,24,0,9,4
30,59,0,60,4,12,23,0,9,4
33,59,0,60,2,11,20,0,9,4
34,60,0,61,5,11,19,0,9,4
32,58,0,60,3,12,20,0,9,4
31,60,0,60,1,12,21,0,9,4
33,60,0,61,1,12,18,0,9,4
31,59,0,61,1,13,20,0,9,4
32,55,0,61,1,12,20,0,9,4
34,56,0,61,5,9,22,0,9,4
30,59,0,61,4,11,24,0,9,4
34,59,0,61,1,11,19,0,9,4
33,57,0,61,2,11,20,0,9,4
33,58,0,61,2,10,22,0,9,4
32,58,0,60,3,11,22,0,9,4
33,58,0,61,0,11,20,0,9,4
30,57,0,61,2,12,23,0,9,4
34,59,0,61,1,10,21,0,9,4
32,56,0,61,1,12,20,0,9,4
30,56,0,61,1,11,24,0,9,4
