Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
38,62,0,73,4,11,8,0,9,4
38,60,0,71,16,12,0,0,9,4
35,61,0,72,5,11,17,0,9,4
36,63,0,72,4,12,12,0,9,4
37,56,0,71,17,13,0,0,9,4
32,57,0,75,12,10,24,0,9,4
38,64,0,73,15,9,15,0,9,5
38,59,0,72,8,13,8,0,9,1
35,59,0,73,7,11,17,0,9,1
38,61,0,72,3,10,12,0,9,2
38,61,0,71,2,11,8,0,9,4
34,63,0,72,4,12,16,0,9,4
38,65,0,72,8,12,0,0,9,4
36,62,0,72,16,14,0,0,9,4
38,61,0,72,16,12,0,0,9,4
38,59,0,72,8,11,8,0,9,4
38,58,0,72,12,10,12,0,9,4
38,58,0,72,15,9,15,0,9,4
37,57,0,70,9,9,17,0,9,4
39,57,0,71,3,8,15,0,9,4
37,59,0,72,2,9,17,0,9,4
39,61,0,72,5,9,12,0,9,4
37,60,0,72,4,11,12,0,9,4
36,74,0,72,2,11,15,0,9,4
37,61,0,73,14,20,21,0,9,4
36,62,0,72,1,12,12,0,9,4
37,63,0,72,7,12,8,0,9,4
39,64,0,72,15,12,8,0,9,4
38,62,0,72,4,13,8,0,9,4
37,62,0,72,0,12,8,0,9,4
36,65,0,73,4,12,12,0,9,4
36,62,0,72,8,14,0,0,9,4
37,62,0,73,0,12,8,0,9,4
38,61,0,73,12,12,0,0,9,4
36,65,0,72,12,12,12,0,9,4
35,63,0,72,8,15,0,0,9,4
35,64,0,72,12,13,12,0,9,4
36,64,0,72,12,14,0,0,9,4
37,64,0,72,2,13,0,0,9,4
35,61,0,71,4,14,8,0,9,4
37,63,0,72,12,11,12,0,9,4
35,63,0,71,12,13,12,0,9,4
34,63,0,72,3,14,11,0,9,4
35,62,0,73,2,13,12,0,9,4
33,63,0,72,4,13,16,0,9,4
35,62,0,73,1,13,12,0,9,4
35,62,0,72,0,13,12,0,9,5
35,62,0,72,4,13,12,0,9,2
36,64,0,72,1,12,12,0,9,4
38,62,0,72,4,13,8,0,9,4
36,61,0,72,1,12,12,0,9,4
35,62,0,72,2,12,14,0,9,4
37,65,0,72,1,12,8,0,9,4
35,63,0,72,12,15,0,0,9,4
38,61,0,73,14,12,0,0,9,4
36,61,0,73,4,12,12,0,9,4
38,63,0,73,8,11,8,0,9,4
37,62,0,72,1,13,0,0,9,4
37,64,0,71,1,12,8,0,9,4
37,65,0,72,0,13,0,0,9,4
36,63,0,72,8,14,0,0,9,4
37,61,0,73,8,13,0,0,9,4
36,63,0,72,12,12,12,0,9,4
37,62,0,72,1,13,0,0,9,4
36,61,0,73,12,12,12,0,9,4
