Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
32,68,0,61,0,17,8,0,9,4
33,68,0,60,7,17,0,0,9,4
28,68,0,60,13,19,13,0,9,4
31,69,0,59,1,18,7,0,9,4
32,68,0,61,1,18,0,0,9,4
29,69,0,61,1,18,13,0,9,4
34,68,0,60,4,18,11,0,9,4
34,68,0,61,8,17,8,0,9,4
34,70,0,60,5,17,8,0,9,4
33,67,0,61,1,19,11,0,9,4
34,64,0,61,8,16,0,0,9,4
32,68,0,61,6,15,14,0,9,4
29,66,0,61,2,18,13,0,9,4
33,65,0,61,8,16,8,0,9,4
33,68,0,61,3,15,11,0,9,4
29,65,0,60,0,18,13,0,9,4
33,67,0,61,3,15,11,0,9,4
34,66,0,60,11,16,0,0,9,4
34,63,0,61,13,16,0,0,9,4
32,66,0,61,5,14,16,0,9,4
32,67,0,61,11,16,11,0,9,4
32,66,0,60,8,17,8,0,9,4
30,63,0,59,4,17,13,0,9,4
32,64,0,61,5,14,16,0,9,4
28,64,0,60,11,16,19,0,9,4
