Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
38,29,0,71,3,-4,38,0,9,4
38,14,0,71,1,-3,36,0,9,4
39,27,0,71,5,-6,40,0,9,4
39,26,0,71,3,-3,35,0,9,4
38,29,0,72,0,-3,36,0,9,4
38,32,0,71,5,-3,36,0,9,4
40,30,0,70,2,-2,33,0,9,4
38,29,0,71,1,-2,35,0,9,4
40,27,0,70,2,-3,34,0,9,4
37,27,0,71,4,-3,37,0,9,4
39,30,0,72,1,-3,35,0,9,4
36,34,0,71,2,-1,36,0,9,4
36,28,0,72,4,0,34,0,9,4
38,32,0,72,1,-3,36,0,9,4
39,34,0,72,2,-2,34,0,9,4
38,33,0,72,1,-1,34,0,9,4
36,34,0,72,2,-1,36,0,9,4
38,34,0,71,1,-1,34,0,9,4
37,31,0,71,1,-1,35,0,9,4
38,34,0,72,1,-2,35,0,9,4
39,29,0,71,2,-1,32,0,9,4
36,34,0,71,2,-2,37,0,9,4
35,29,0,72,2,0,35,0,9,4
35,33,0,72,5,-1,37,0,9,4
36,30,0,71,1,-1,36,0,9,4
37,34,0,71,2,-2,36,0,9,4
35,31,0,72,2,0,35,0,9,4
36,33,0,72,0,-1,36,0,9,4
37,30,0,71,1,-1,35,0,9,4
37,30,0,72,2,-2,36,0,9,4
37,30,0,72,1,-2,36,0,9,4
36,33,0,72,1,-1,36,0,9,4
36,35,0,72,1,-1,36,0,9,4
36,32,0,71,2,0,34,0,9,4
38,30,0,71,1,-2,35,0,9,4
37,30,0,71,1,-2,36,0,9,4
36,32,0,73,2,-1,36,0,9,4
37,34,0,72,1,-1,35,0,9,4
40,35,0,71,3,-2,33,0,9,4
41,29,0,71,5,-2,31,0,9,4
38,34,0,71,2,-3,36,0,9,4
37,32,0,72,2,-1,35,0,9,4
37,34,0,72,4,-1,35,0,9,4
38,34,0,71,2,-1,34,0,9,4
40,34,0,72,2,-2,33,0,9,4
37,34,0,72,0,-1,35,0,9,4
37,32,0,72,1,-1,35,0,9,4
38,30,0,71,2,-2,35,0,9,4
38,35,0,71,1,-2,35,0,9,4
40,34,0,71,4,-1,31,0,9,4
40,31,0,71,2,-2,33,0,9,4
38,32,0,71,0,-2,35,0,9,4
38,33,0,71,4,-2,35,0,9,4
38,30,0,72,1,-1,34,0,9,4
38,33,0,71,0,-2,35,0,9,4
38,35,0,70,1,-1,34,0,9,4
38,29,0,71,0,-1,34,0,9,4
38,31,0,71,1,-3,36,0,9,4
38,33,0,71,1,-2,35,0,9,4
39,33,0,71,1,-2,34,0,9,4
37,33,0,71,2,-1,35,0,9,4
36,30,0,72,1,-1,36,0,9,4
38,25,0,71,1,-2,35,0,9,4
39,23,0,71,3,-4,37,0,9,4
38,28,0,71,3,-4,38,0,9,4
39,28,0,71,1,-3,35,0,9,4
39,27,0,71,2,-3,35,0,9,4
38,14,0,71,2,-3,36,0,9,4
38,27,0,70,6,-6,41,0,9,4
38,29,0,70,1,-3,36,0,9,4
39,26,0,71,1,-3,35,0,9,4
40,30,0,71,5,-4,36,0,9,4
38,25,0,70,1,-2,35,0,9,4
40,11,0,71,1,-4,36,0,9,4
