Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
39,59,0,60,15,14,15,0,9,4
135,106,1,86,2,-31,108,0,9,4
41,66,0,60,15,9,0,0,9,4
137,112,1,86,3,-37,105,0,9,4
42,68,0,60,1,12,17,0,9,4
123,108,1,86,19,-12,106,0,9,4
40,63,0,61,4,15,19,0,9,4
134,107,1,86,2,-31,106,0,9,4
42,69,0,60,15,11,15,0,9,4
138,108,1,86,2,-37,107,0,9,4
44,68,0,61,8,14,25,0,9,4
132,111,1,86,16,-28,106,0,9,4
41,64,0,61,1,14,19,0,9,4
136,112,1,85,3,-30,109,0,9,4
44,66,0,60,3,10,18,0,9,4
137,108,1,86,6,-31,110,0,9,4
42,64,0,60,8,12,17,0,9,4
137,111,1,84,7,-35,107,0,9,4
44,65,0,60,4,10,18,0,9,4
137,110,1,84,7,-35,107,0,9,4
43,62,0,61,1,11,18,0,9,4
143,109,1,86,11,-41,110,0,9,4
40,69,0,61,9,11,8,0,9,4
138,105,1,86,4,-35,108,0,9,4
44,67,0,60,8,14,25,0,9,4
126,111,1,86,12,-24,101,0,9,4
43,66,0,60,3,13,21,0,9,4
127,110,1,85,22,-19,106,0,9,4
42,60,0,60,9,12,17,0,9,4
137,112,1,86,2,-33,108,0,9,4
43,62,0,60,17,8,9,0,9,4
137,110,1,86,2,-33,108,0,9,4
41,64,0,59,12,10,9,0,9,4
137,108,1,86,2,-33,108,0,9,4
38,60,0,61,9,13,8,0,9,4
137,112,1,86,2,-33,108,0,9,4
40,61,0,62,9,10,0,0,9,4
125,115,1,86,10,-15,106,0,9,4
39,68,0,60,9,11,0,0,9,4
137,107,1,87,10,-27,113,0,9,4
42,61,0,61,13,14,21,0,9,4
123,107,1,85,16,-18,102,0,9,4
42,64,0,62,9,9,9,0,9,4
136,113,1,86,20,-35,106,0,9,4
43,59,0,62,18,11,18,0,9,5
139,111,1,86,5,-32,112,0,9,4
43,70,0,62,13,8,9,0,9,2
121,112,1,87,7,-11,104,0,9,4
41,65,0,62,14,16,22,0,9,4
135,107,1,85,8,-28,110,0,9,4
41,64,0,62,3,12,15,0,9,4
133,109,1,85,7,-31,105,0,9,4
44,72,0,62,9,10,18,0,9,4
135,113,1,86,20,-31,108,0,9,4
43,67,0,62,4,16,26,0,9,4
132,112,1,86,5,-23,109,0,9,4
43,62,0,62,6,13,21,0,9,4
140,107,1,86,7,-35,111,0,9,4
44,63,0,62,3,9,15,0,9,4
141,108,1,85,11,-42,106,0,9,4
44,65,0,62,10,10,18,0,9,4
140,109,1,86,16,-39,108,0,9,4
41,64,0,62,6,12,15,0,9,4
137,109,1,86,3,-34,108,0,9,4
40,68,0,62,4,12,12,0,9,4
137,114,1,86,8,-34,108,0,9,4
43,66,0,61,4,13,21,0,9,4
124,109,1,86,28,-11,107,0,9,4
43,63,0,61,5,12,20,0,9,4
124,110,1,86,28,-11,107,0,9,4
42,65,0,62,3,11,15,0,9,4
124,111,1,86,18,-16,104,0,9,4
42,67,0,62,4,12,17,0,9,4
124,110,1,86,19,-15,105,0,9,4
43,66,0,61,1,13,21,0,9,4
134,107,1,85,18,-29,108,0,9,4
41,68,0,59,2,13,17,0,9,4
135,114,1,84,17,-33,106,0,9,4
43,57,0,59,4,13,21,0,9,4
140,112,1,85,19,-33,112,0,9,4
42,66,0,59,13,7,9,0,9,4
132,112,1,86,5,-24,109,0,9,4
42,63,0,59,1,12,17,0,9,4
122,111,1,86,22,-11,105,0,9,4
44,62,0,59,4,10,18,0,9,4
124,113,1,86,19,-15,105,0,9,4
42,65,0,60,4,10,12,0,9,4
136,113,1,87,4,-28,111,0,9,4
43,63,0,61,1,11,18,0,9,4
142,112,1,86,25,-36,112,0,9,4
42,63,0,60,3,11,15,0,9,4
142,112,1,86,25,-36,112,0,9,4
43,59,0,62,3,10,15,0,9,4
142,110,1,86,25,-36,112,0,9,4
41,62,0,60,18,9,0,0,9,4
124,110,1,85,1,-16,104,0,9,4
44,66,0,60,2,9,15,0,9,4
124,108,1,85,1,-16,104,0,9,4
42,63,0,60,2,12,17,0,9,4
129,108,1,85,7,-24,105,0,9,4
42,66,0,60,15,11,15,0,9,4
129,111,1,85,7,-24,105,0,9,4
40,66,0,60,4,13,15,0,9,4
141,107,1,86,2,-37,110,0,9,4
43,67,0,59,3,12,20,0,9,4
140,114,1,85,24,-40,107,0,9,4
42,66,0,59,4,13,19,0,9,4
136,106,1,86,7,-27,112,0,9,4
41,69,0,58,2,13,17,0,9,4
138,110,1,85,5,-39,105,0,9,4
43,69,0,59,3,14,23,0,9,4
139,114,1,86,4,-36,109,0,9,4
41,62,0,59,2,15,21,0,9,4
137,110,1,85,1,-28,112,0,9,4
42,73,0,59,5,10,12,0,9,4
136,113,1,85,8,-31,109,0,9,4
42,66,0,59,3,17,25,0,9,4
137,114,1,83,6,-30,111,0,9,4
39,69,0,59,6,14,15,0,9,4
134,111,1,87,4,-24,111,0,9,4
41,70,0,57,10,15,21,0,9,4
133,112,1,86,5,-26,109,0,9,4
42,69,0,58,2,15,23,0,9,4
134,114,1,85,3,-27,109,0,9,4
40,65,0,60,4,15,19,0,9,4
136,106,1,86,3,-27,112,0,9,4
45,62,0,59,4,11,22,0,9,5
123,114,1,86,10,-19,101,0,9,4
45,63,0,59,4,11,22,0,9,1
139,112,1,86,5,-31,112,0,9,4
43,65,0,59,9,10,15,0,9,2
134,106,1,86,3,-27,109,0,9,4
42,66,0,59,3,12,17,0,9,4
42,61,0,59,5,12,17,0,9,4
134,110,1,86,7,-33,105,0,9,4
42,62,0,59,6,9,9,0,9,4
140,109,1,86,10,-37,109,0,9,4
43,68,0,60,5,9,12,0,9,4
134,107,1,85,7,-30,107,0,9,4
42,62,0,60,4,14,21,0,9,4
135,110,1,84,1,-33,106,0,9,4
43,59,0,59,3,9,12,0,9,4
137,111,1,85,4,-33,108,0,9,4
41,57,0,59,12,9,0,0,9,4
135,108,1,86,2,-29,109,0,9,4
43,60,0,59,22,7,0,0,9,4
137,109,1,86,2,-35,107,0,9,4
43,65,0,60,3,8,9,0,9,4
138,106,1,86,2,-35,108,0,9,4
42,63,0,59,17,12,17,0,9,4
125,111,1,85,10,-21,102,0,9,4
42,64,0,60,15,11,15,0,9,4
139,108,1,85,2,-35,109,0,9,4
41,60,0,60,7,12,15,0,9,4
122,112,1,86,19,-16,102,0,9,4
41,64,0,59,17,9,0,0,9,4
116,106,1,85,17,-4,102,0,9,4
40,62,0,59,3,12,12,0,9,4
114,111,1,87,29,-8,98,0,9,4
43,63,0,60,4,9,12,0,9,4
122,112,1,86,5,-12,105,0,9,4
45,66,0,60,18,9,18,0,9,4
141,112,1,85,33,-36,111,0,9,4
43,59,0,61,8,12,20,0,9,4
126,112,1,86,12,-16,107,0,9,4
43,62,0,60,3,8,9,0,9,4
126,107,1,86,12,-16,107,0,9,4
41,57,0,61,9,10,9,0,9,4
129,110,1,84,13,-25,104,0,9,4
41,64,0,61,9,7,12,0,9,4
127,110,1,86,17,-20,105,0,9,4
41,65,0,61,7,12,15,0,9,4
127,112,1,86,17,-20,105,0,9,4
42,67,0,60,8,12,17,0,9,4
137,109,1,85,15,-31,110,0,9,4
42,70,0,60,9,13,19,0,9,4
136,111,1,85,8,-33,107,0,9,4
43,71,0,59,9,15,24,0,9,4
134,112,1,85,8,-28,108,0,9,4
41,68,0,59,6,16,22,0,9,4
141,114,1,87,5,-36,111,0,9,4
40,66,0,59,2,15,19,0,9,4
136,111,1,85,7,-27,112,0,9,4
41,70,0,59,7,13,17,0,9,4
136,113,1,86,2,-30,109,0,9,4
41,70,0,58,0,16,22,0,9,4
136,114,1,85,8,-28,111,0,9,4
40,68,0,59,2,16,21,0,9,4
140,109,1,85,6,-33,112,0,9,4
39,74,0,58,2,15,17,0,9,4
139,109,1,84,7,-37,108,0,9,4
41,68,0,58,3,18,25,0,9,4
139,110,1,84,9,-37,108,0,9,4
39,65,0,59,4,15,17,0,9,4
137,113,1,85,4,-33,108,0,9,4
36,61,0,54,17,14,0,0,9,4
137,114,1,84,7,-30,111,0,9,4
34,69,0,54,10,12,16,0,9,4
137,112,1,84,9,-28,112,0,9,4
33,66,0,54,9,18,8,0,9,4
133,115,1,84,8,-25,109,0,9,4
34,66,0,55,2,16,0,0,9,4
139,107,1,84,2,-30,113,0,9,4
36,62,0,54,8,15,8,0,9,4
130,108,1,85,8,-27,104,0,9,4
40,65,0,56,7,11,8,0,9,4
138,109,1,84,11,-36,107,0,9,4
38,67,0,58,8,13,8,0,9,5
135,112,1,85,5,-31,108,0,9,4
37,66,0,57,4,15,12,0,9,2
140,113,1,86,10,-35,111,0,9,4
41,66,0,57,9,13,17,0,9,4
135,110,1,84,9,-27,110,0,9,4
37,62,0,59,1,14,8,0,9,4
131,111,1,84,6,-25,107,0,9,4
37,67,0,63,5,12,8,0,9,4
132,111,1,84,10,-25,108,0,9,4
41,61,0,61,2,14,19,0,9,4
136,111,1,85,3,-30,109,0,9,4
40,62,0,59,8,10,0,0,9,4
143,112,1,85,15,-40,111,0,9,4
39,68,0,59,8,11,0,0,9,4
146,111,1,86,18,-43,112,0,9,4
43,68,0,59,2,13,21,0,9,4
134,109,1,86,2,-28,108,0,9,4
41,66,0,58,19,14,19,0,9,4
142,109,1,85,2,-41,109,0,9,4
42,73,0,58,17,12,17,0,9,4
135,110,1,84,12,-31,108,0,9,4
38,71,0,58,6,19,21,0,9,4
135,108,1,85,2,-30,108,0,9,4
42,72,0,57,5,16,24,0,9,4
143,112,1,86,2,-43,108,0,9,4
40,69,0,58,7,17,22,0,9,4
141,107,1,87,5,-36,111,0,9,4
42,71,0,58,5,14,21,0,9,4
134,106,1,86,3,-32,105,0,9,4
40,74,0,57,2,17,22,0,9,4
138,109,1,86,5,-39,105,0,9,4
42,71,0,58,5,18,27,0,9,4
135,111,1,85,5,-31,108,0,9,4
41,62,0,58,2,16,22,0,9,4
134,110,1,85,5,-28,108,0,9,4
41,64,0,58,14,10,9,0,9,4
141,107,1,84,5,-38,110,0,9,4
40,71,0,58,16,12,12,0,9,4
137,108,1,85,5,-36,106,0,9,4
40,64,0,59,1,17,22,0,9,4
141,107,1,85,13,-41,107,0,9,4
40,63,0,58,3,12,12,0,9,4
144,111,1,85,8,-46,107,0,9,4
40,63,0,59,4,11,8,0,9,4
142,110,1,84,5,-39,110,0,9,4
39,64,0,58,14,12,8,0,9,4
137,112,1,85,8,-33,108,0,9,4
40,70,0,59,0,12,12,0,9,4
135,111,1,86,18,-28,110,0,9,4
41,66,0,60,14,16,22,0,9,4
142,115,1,86,0,-39,110,0,9,4
43,64,0,58,12,12,20,0,9,4
144,113,1,85,7,-37,114,0,9,4
41,61,0,58,3,12,15,0,9,4
144,109,1,85,7,-37,114,0,9,4
39,64,0,57,22,11,0,0,9,4
144,110,1,85,7,-37,114,0,9,4
38,63,0,59,12,13,8,0,9,4
148,110,1,86,21,-49,110,0,9,4
41,67,0,59,3,11,12,0,9,4
135,106,1,86,9,-30,108,0,9,4
42,64,0,59,19,13,19,0,9,4
126,107,1,86,18,-23,102,0,9,4
42,62,0,59,7,11,15,0,9,4
139,107,1,85,10,-39,106,0,9,4
44,60,0,59,3,9,15,0,9,4
139,110,1,85,10,-39,106,0,9,4
45,59,0,59,4,7,13,0,9,4
139,106,1,86,6,-36,109,0,9,4
43,62,0,60,6,8,9,0,9,4
41,62,0,60,2,10,9,0,9,4
127,114,1,85,1,-24,103,0,9,4
43,61,0,60,2,9,12,0,9,4
134,110,1,86,15,-24,111,0,9,4
44,59,0,59,4,8,13,0,9,4
122,110,1,86,23,-13,104,0,9,4
41,61,0,59,9,9,0,0,9,4
122,107,1,86,23,-13,104,0,9,4
41,61,0,59,3,10,9,0,9,5
122,108,1,85,7,-17,101,0,9,4
41,62,0,58,4,10,9,0,9,2
124,108,1,87,10,-18,103,0,9,4
42,60,0,60,12,10,12,0,9,4
122,108,1,86,3,-16,102,0,9,4
41,60,0,59,9,9,0,0,9,4
121,110,1,86,3,-14,102,0,9,4
42,61,0,60,1,9,9,0,9,4
123,110,1,86,3,-15,104,0,9,4
42,60,0,58,3,9,9,0,9,4
121,107,1,86,4,-12,103,0,9,4
41,64,0,55,0,9,0,0,9,4
121,108,1,86,4,-12,103,0,9,4
39,63,0,56,3,12,8,0,9,4
125,111,1,86,5,-19,104,0,9,4
43,62,0,57,6,10,15,0,9,4
122,107,1,87,3,-12,105,0,9,4
124,109,1,86,7,-19,103,0,9,4
124,108,1,86,7,-19,103,0,9,4
121,109,1,85,5,-14,102,0,9,4
134,112,1,83,18,-30,107,0,9,4
133,109,1,86,8,-25,109,0,9,4
134,107,1,85,16,-30,107,0,9,4
139,113,1,85,9,-39,106,0,9,4
120,111,1,85,17,-8,105,0,9,4
123,109,1,84,16,-14,105,0,9,4
125,114,1,82,21,-18,104,0,9,4
130,110,1,84,12,-19,110,0,9,4
124,111,1,84,2,-16,104,0,9,4
130,109,1,84,5,-22,108,0,9,4
130,108,1,83,7,-25,106,0,9,4
128,101,1,84,7,-23,105,0,9,4
132,106,1,84,16,-36,100,0,9,4
133,109,1,84,7,-32,104,0,9,4
134,109,1,84,7,-30,107,0,9,4
127,108,1,84,15,-21,105,0,9,4
129,105,1,85,8,-24,105,0,9,4
131,106,1,85,4,-30,103,0,9,4
135,115,1,84,13,-34,105,0,9,4
129,111,1,85,8,-17,110,0,9,4
124,109,1,85,15,-15,105,0,9,4
123,108,1,83,18,-16,103,0,9,4
124,113,1,84,7,-18,103,0,9,4
120,106,1,83,7,-8,105,0,9,4
151,119,1,87,41,-57,106,0,9,4
151,106,1,87,41,-57,106,0,9,4
121,111,1,86,10,-17,100,0,9,4
115,111,1,86,53,-4,101,0,9,4
121,105,1,86,7,-11,104,0,9,4
121,108,1,86,7,-11,104,0,9,4
136,108,1,84,18,-34,106,0,9,4
131,110,1,85,23,-27,105,0,9,4
134,108,1,85,18,-29,108,0,9,4
125,107,1,85,15,-19,104,0,9,4
133,109,1,84,4,-31,105,0,9,4
131,114,1,85,3,-26,106,0,9,4
130,105,1,84,6,-19,110,0,9,4
127,110,1,85,6,-25,102,0,9,4
128,112,1,87,5,-21,106,0,9,4
129,107,1,85,2,-20,108,0,9,4
129,113,1,85,2,-20,108,0,9,4
141,112,1,84,14,-35,112,0,9,4
135,108,1,86,8,-28,110,0,9,4
133,111,1,84,10,-30,106,0,9,4
136,113,1,84,5,-30,109,0,9,4
129,110,1,84,9,-19,108,0,9,4
130,108,1,85,6,-24,106,0,9,4
132,111,1,85,3,-28,106,0,9,4
129,111,1,85,2,-21,107,0,9,4
132,111,1,85,2,-25,108,0,9,4
