Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
73,23,1,81,3,-24,12,0,9,4
88,24,1,82,19,-36,18,0,9,4
82,20,1,81,18,-30,18,0,9,4
76,19,1,81,12,-26,0,0,9,4
80,13,1,82,18,-30,0,0,9,4
88,4,1,71,8,-37,13,0,9,4
96,20,1,66,20,-46,0,0,9,4
99,40,0,77,25,-47,19,0,9,4
97,61,0,76,25,-39,38,0,9,4
104,115,0,84,60,-35,59,0,9,4
104,118,0,84,60,-35,59,0,9,4
104,70,0,84,60,-35,59,0,9,4
104,108,0,84,60,-35,59,0,9,4
124,108,1,84,88,-18,103,0,9,4
171,104,1,84,80,-87,102,0,9,4
171,105,1,84,80,-87,102,0,9,4
171,108,1,84,80,-87,102,0,9,4
131,70,1,87,46,-27,105,0,9,4
135,97,1,85,58,-66,69,0,9,4
135,93,1,85,58,-66,69,0,9,4
133,103,1,84,42,-45,93,0,9,4
112,120,1,85,20,-9,95,0,9,4
129,117,1,85,70,-11,113,0,9,4
126,120,1,85,38,-10,110,0,9,4
134,120,1,84,22,-17,116,0,9,4
153,89,1,86,34,-45,119,0,9,4
146,119,1,84,60,-66,88,0,9,4
134,120,1,85,1,-18,115,0,9,4
137,87,1,85,24,-21,117,0,9,4
143,89,1,84,2,-64,86,0,9,4
139,97,1,85,46,-57,88,0,9,4
134,95,1,85,24,-42,97,0,9,4
134,96,1,85,24,-42,97,0,9,4
134,98,1,85,24,-42,97,0,9,4
140,103,1,85,12,-49,98,0,9,4
140,109,1,85,12,-49,98,0,9,4
140,106,1,85,12,-49,98,0,9,4
149,95,1,83,18,-54,106,0,9,4
121,109,1,85,14,-28,92,0,9,4
123,110,1,83,33,-16,103,0,9,4
134,103,1,84,25,-29,108,0,9,4
120,109,1,86,11,-18,98,0,9,4
124,113,1,83,1,-17,104,0,9,4
114,112,1,84,28,-1,101,0,9,4
114,110,1,84,28,-1,101,0,9,4
114,112,1,84,28,-1,101,0,9,4
127,110,1,84,9,-17,107,0,9,4
