Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
125,112,1,86,5,-18,104,0,9,4
121,111,1,85,10,-10,105,0,9,4
124,109,1,85,9,-15,105,0,9,4
126,109,1,85,1,-19,105,0,9,4
121,110,1,85,3,-13,103,0,9,4
119,107,1,84,5,-10,102,0,9,4
116,108,1,84,10,-10,99,0,9,4
120,112,1,86,1,-13,102,0,9,4
119,108,1,85,2,-8,103,0,9,4
124,112,1,87,8,-18,103,0,9,4
115,109,1,85,10,-3,102,0,9,4
116,111,1,85,2,-7,101,0,9,4
117,110,1,85,12,-6,102,0,9,4
127,111,1,86,17,-20,105,0,9,4
129,107,1,86,15,-21,107,0,9,4
128,110,1,85,18,-24,104,0,9,4
130,113,1,85,4,-24,106,0,9,4
124,113,1,85,8,-13,106,0,9,4
124,110,1,85,8,-13,106,0,9,4
126,109,1,88,6,-18,106,0,9,4
109,111,1,85,26,0,96,0,9,4
133,114,1,87,13,-26,109,0,9,4
122,112,1,85,9,-9,106,0,9,4
122,112,1,85,9,-9,106,0,9,4
123,114,1,85,15,-12,106,0,9,4
127,113,1,85,11,-15,109,0,9,4
118,113,1,85,4,-5,104,0,9,4
136,112,1,84,16,-28,111,0,9,4
132,113,1,83,9,-24,109,0,9,4
130,110,1,84,15,-20,109,0,9,4
128,113,1,84,8,-21,106,0,9,4
128,109,1,87,6,-18,108,0,9,4
137,111,1,85,14,-34,108,0,9,4
135,113,1,85,8,-29,109,0,9,4
131,112,1,85,3,-21,110,0,9,4
121,113,1,85,24,-10,105,0,9,4
132,115,1,85,6,-23,109,0,9,4
122,113,1,87,13,-8,107,0,9,4
135,111,1,86,17,-27,110,0,9,4
123,111,1,86,9,-14,105,0,9,4
129,110,1,86,13,-21,107,0,9,4
136,110,1,84,4,-31,109,0,9,4
134,108,1,84,15,-29,108,0,9,4
132,111,1,85,7,-28,106,0,9,4
132,113,1,85,7,-28,106,0,9,4
138,113,1,84,2,-31,111,0,9,4
132,113,1,86,6,-23,109,0,9,4
136,108,1,86,5,-28,111,0,9,4
118,112,1,85,22,-11,101,0,9,4
132,110,1,84,1,-24,109,0,9,4
129,110,1,86,7,-22,107,0,9,4
129,111,1,84,12,-22,107,0,9,4
131,109,1,85,1,-24,108,0,9,4
131,110,1,85,4,-26,106,0,9,4
123,110,1,88,7,-15,104,0,9,4
127,114,1,85,5,-20,105,0,9,4
134,109,1,84,5,-24,111,0,9,4
134,112,1,84,5,-24,111,0,9,4
128,114,1,84,2,-19,107,0,9,4
140,111,1,85,9,-33,112,0,9,4
122,109,1,83,2,-12,105,0,9,4
134,110,1,86,11,-30,107,0,9,4
131,109,1,87,9,-25,107,0,9,4
129,108,1,87,11,-23,106,0,9,4
123,110,1,81,13,-17,103,0,9,4
126,109,1,84,7,-18,106,0,9,4
127,112,1,87,2,-21,105,0,9,4
148,113,1,81,28,-46,112,0,9,4
172,110,1,78,63,-84,107,0,9,4
172,113,1,78,63,-84,107,0,9,4
123,107,1,87,9,-11,106,0,9,4
119,111,1,87,35,-13,100,0,9,4
