Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
31,76,0,63,4,16,13,0,9,4
32,63,0,63,17,23,17,0,9,4
33,66,0,63,3,14,14,0,9,4
32,61,0,64,2,16,11,0,9,4
32,63,0,63,10,13,18,0,9,4
28,66,0,63,7,15,21,0,9,4
33,63,0,63,3,16,8,0,9,4
26,64,0,63,4,16,21,0,9,5
32,63,0,63,7,15,14,0,9,2
30,63,0,63,10,15,18,0,9,4
31,65,0,63,5,15,16,0,9,4
31,66,0,64,1,16,13,0,9,4
28,63,0,63,2,17,17,0,9,4
30,66,0,63,2,15,18,0,9,4
31,66,0,63,0,16,13,0,9,4
28,63,0,64,0,17,17,0,9,4
29,68,0,64,1,15,19,0,9,4
29,64,0,63,2,18,13,0,9,4
31,63,0,64,2,15,16,0,9,4
29,67,0,63,0,15,19,0,9,4
