Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
8,48,0,71,5,8,41,0,9,4
8,41,0,71,1,11,38,0,9,4
7,42,0,70,1,8,41,0,9,4
5,39,0,70,0,8,41,0,9,4
6,38,0,71,5,7,42,0,9,4
4,44,0,71,0,7,42,0,9,4
4,27,0,71,2,9,40,0,9,4
7,39,0,70,5,3,46,0,9,4
3,48,0,71,0,7,42,0,9,4
3,26,0,70,2,11,38,0,9,4
3,58,0,71,0,3,46,0,9,4
2,65,0,70,12,16,33,0,9,4
8,57,0,71,13,20,28,0,9,4
6,46,0,71,0,16,33,0,9,4
5,39,0,71,0,10,39,0,9,4
4,35,0,72,4,7,42,0,9,4
6,37,0,71,7,5,44,0,9,4
4,38,0,71,1,6,43,0,9,4
8,49,0,71,1,6,43,0,9,4
3,54,0,71,7,11,38,0,9,4
1,34,0,70,11,14,35,0,9,4
6,69,0,69,8,5,44,0,9,4
2,6,0,72,12,23,26,0,9,4
8,77,0,69,19,0,49,0,9,4
6,62,0,70,33,29,20,0,9,4
8,46,0,69,6,18,30,0,9,4
7,69,0,69,14,10,39,0,9,4
8,69,0,69,7,23,25,0,9,4
7,61,0,70,6,23,26,0,9,4
7,57,0,70,11,18,31,0,9,4
10,76,0,70,11,15,33,0,9,4
7,37,0,70,14,28,20,0,9,4
8,57,0,70,13,6,43,0,9,4
6,45,0,70,17,16,33,0,9,4
10,56,0,69,26,9,39,0,9,4
6,67,0,72,12,15,34,0,9,4
3,64,0,71,21,25,24,0,9,4
7,55,0,69,2,20,29,0,9,4
8,61,0,71,15,14,35,0,9,4
5,67,0,70,3,18,31,0,9,4
7,66,0,70,2,22,27,0,9,4
8,59,0,71,10,21,27,0,9,4
5,58,0,72,1,17,32,0,9,4
7,54,0,71,8,16,33,0,9,4
6,60,0,69,10,14,35,0,9,4
7,59,0,70,0,17,32,0,9,4
6,61,0,71,1,17,32,0,9,4
8,60,0,69,6,18,30,0,9,4
8,59,0,69,0,17,32,0,9,4
8,61,0,69,0,17,32,0,9,4
7,62,0,70,1,18,31,0,9,4
8,61,0,70,2,18,30,0,9,4
7,61,0,71,1,18,31,0,9,4
7,61,0,69,0,18,31,0,9,4
4,64,0,69,1,18,31,0,9,4
5,60,0,70,2,20,29,0,9,4
3,61,0,70,1,17,32,0,9,4
7,62,0,70,0,18,31,0,9,4
7,62,0,70,2,18,31,0,9,4
8,61,0,70,1,18,30,0,9,4
4,62,0,70,0,18,31,0,9,4
8,62,0,70,0,18,30,0,9,4
9,61,0,70,0,18,30,0,9,4
5,63,0,70,0,18,31,0,9,4
8,66,0,70,1,19,29,0,9,4
4,60,0,70,3,21,28,0,9,4
5,63,0,69,1,17,32,0,9,4
4,56,0,70,1,19,30,0,9,4
7,57,0,71,8,15,34,0,9,4
6,61,0,70,1,16,33,0,9,4
7,63,0,71,1,18,31,0,9,4
9,61,0,70,6,19,29,0,9,4
7,62,0,70,2,18,31,0,9,4
7,64,0,70,0,18,31,0,9,4
8,61,0,69,1,20,28,0,9,4
8,63,0,69,1,18,30,0,9,4
6,59,0,70,1,19,30,0,9,4
6,60,0,70,5,17,32,0,9,4
6,61,0,70,2,17,32,0,9,4
8,59,0,70,1,18,30,0,9,4
5,63,0,70,0,17,32,0,9,4
7,61,0,69,2,19,30,0,9,4
4,61,0,71,1,18,31,0,9,4
7,62,0,70,1,18,31,0,9,4
4,62,0,71,0,19,30,0,9,4
3,60,0,70,1,19,30,0,9,4
5,60,0,70,1,17,32,0,9,4
8,60,0,70,2,17,32,0,9,4
4,60,0,69,2,17,32,0,9,4
5,60,0,70,0,17,32,0,9,4
5,58,0,70,0,17,32,0,9,4
5,60,0,70,1,16,33,0,9,4
7,58,0,71,0,17,32,0,9,4
6,59,0,70,1,16,33,0,9,4
5,60,0,69,1,17,32,0,9,4
8,61,0,69,1,17,32,0,9,4
6,61,0,70,1,18,31,0,9,4
9,57,0,70,2,18,30,0,9,4
5,58,0,69,1,16,33,0,9,4
9,60,0,70,2,16,32,0,9,4
7,58,0,69,2,17,32,0,9,4
10,59,0,70,1,16,32,0,9,4
8,60,0,69,1,17,32,0,9,4
