Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
40,35,0,64,31,-1,31,0,1,0
36,34,0,64,5,-1,36,0,9,6
39,33,0,64,1,-1,32,0,9,6
38,36,0,63,35,-2,35,0,1,0
39,35,0,63,1,-1,32,0,9,8
36,35,0,64,2,0,34,0,9,8
39,37,0,64,34,-2,34,0,1,0
36,34,0,64,0,0,34,0,9,4
39,34,0,64,1,-1,32,0,9,6
38,34,0,64,2,-1,34,0,9,6
35,36,0,64,1,0,35,0,9,9
38,33,0,63,32,0,32,0,1,0
40,34,0,62,0,-2,33,0,9,6
38,32,0,63,1,-1,34,0,9,6
38,35,0,62,32,0,32,0,1,0
37,34,0,63,1,0,33,0,9,4
38,36,0,62,3,-1,34,0,9,8
38,37,0,63,2,0,32,0,9,8
38,35,0,63,34,-1,34,0,1,0
38,35,0,62,2,-1,34,0,9,4
41,36,0,63,2,-2,31,0,9,8
38,33,0,63,2,0,32,0,9,8
40,33,0,63,31,-1,31,0,1,0
40,36,0,63,2,-2,33,0,9,4
40,36,0,62,3,-1,31,0,9,6
38,34,0,63,2,0,32,0,9,6
39,34,0,63,1,-1,32,0,9,9
38,32,0,62,35,-2,35,0,1,0
42,33,0,63,3,-3,32,0,9,6
38,33,0,64,2,-1,34,0,9,6
41,36,0,63,30,-1,30,0,1,0
39,35,0,64,1,-1,32,0,9,4
39,33,0,64,1,-1,32,0,9,8
41,34,0,63,2,-2,31,0,9,8
36,33,0,62,34,0,34,0,1,0
38,35,0,63,1,-1,34,0,9,4
38,34,0,62,0,-1,34,0,9,6
40,34,0,64,1,-2,33,0,9,6
41,35,0,63,3,-2,31,0,9,9
40,33,0,62,34,-3,34,0,1,0
38,32,0,63,0,-1,34,0,9,4
37,33,0,64,2,-1,35,0,9,6
38,35,0,63,1,-1,34,0,9,6
40,35,0,63,3,-1,31,0,9,9
