Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
83,17,0,76,2,-32,12,0,9,4
80,21,0,76,3,-30,0,0,9,4
79,20,0,75,3,-29,0,0,9,4
83,22,0,75,0,-32,12,0,9,4
77,23,0,77,3,-27,0,0,9,4
82,16,0,75,18,-30,18,0,9,4
75,5,0,64,6,-26,12,0,9,4
75,30,0,77,21,-28,21,0,9,4
115,64,0,78,33,-61,30,0,9,4
115,92,0,78,33,-61,30,0,9,4
155,97,0,84,91,-77,88,0,9,4
153,97,0,83,84,-70,94,0,9,4
179,105,0,82,67,-113,73,0,9,4
193,108,0,83,58,-131,66,0,9,4
129,108,0,85,47,-24,105,0,9,4
129,114,0,85,47,-24,105,0,9,4
135,113,0,85,94,-26,111,0,9,4
148,110,0,85,98,-45,113,0,9,4
138,115,1,85,10,-34,109,0,9,4
138,114,1,85,10,-34,109,0,9,4
149,112,1,84,20,-46,113,0,9,4
145,108,1,85,3,-42,112,0,9,4
144,110,1,85,11,-45,108,0,9,4
144,111,1,85,11,-45,108,0,9,4
144,108,1,85,11,-45,108,0,9,4
136,112,1,86,13,-34,106,0,9,4
136,103,1,86,13,-34,106,0,9,4
202,103,1,84,136,-150,28,0,9,4
133,97,1,87,11,-35,102,0,9,4
144,120,1,83,23,-56,97,0,9,4
144,111,1,83,23,-56,97,0,9,4
102,119,1,86,171,9,93,0,9,4
114,120,1,83,40,5,104,0,9,4
124,137,1,83,53,-4,111,0,9,4
94,129,1,83,40,49,93,0,9,4
114,153,1,83,13,18,109,0,9,4
161,128,1,82,82,-12,148,0,9,4
117,151,1,83,45,13,110,0,9,4
126,136,0,81,24,34,124,0,9,4
99,119,0,82,92,43,98,0,9,4
152,114,0,82,57,-44,119,0,9,4
106,113,0,83,37,8,97,0,9,4
106,111,0,83,37,8,97,0,9,4
195,98,1,83,172,-128,79,0,9,4
175,98,1,82,71,-105,81,0,9,4
175,106,1,82,71,-105,81,0,9,4
166,102,1,83,89,-81,101,0,9,4
123,104,1,83,106,-23,98,0,9,4
112,106,1,83,98,-8,95,0,9,4
125,102,1,82,60,-21,102,0,9,4
123,105,1,82,0,-23,98,0,9,4
123,105,1,82,13,-20,101,0,9,4
109,106,1,82,18,-4,94,0,9,4
117,104,1,82,11,-12,99,0,9,4
117,105,1,82,11,-12,99,0,9,4
122,104,1,83,1,-19,100,0,9,4
169,93,1,83,84,-88,97,0,9,4
164,99,1,83,80,-91,83,0,9,4
164,105,1,83,80,-91,83,0,9,4
134,107,1,85,54,-34,104,0,9,4
139,104,1,83,56,-39,106,0,9,4
155,95,1,83,28,-66,102,0,9,4
150,103,1,84,34,-67,93,0,9,4
157,105,1,81,31,-70,101,0,9,4
159,104,1,84,5,-71,103,0,9,4
163,103,1,83,13,-78,100,0,9,4
163,106,1,82,9,-79,99,0,9,4
161,104,1,83,2,-73,103,0,9,4
156,101,1,83,11,-67,103,0,9,4
158,102,1,83,6,-73,99,0,9,4
158,103,1,83,6,-73,99,0,9,4
158,103,1,83,6,-73,99,0,9,4
154,100,1,83,8,-65,102,0,9,4
154,101,1,83,8,-65,102,0,9,4
156,99,1,83,5,-70,99,0,9,4
163,102,1,83,11,-83,94,0,9,4
163,102,1,83,11,-83,94,0,9,4
163,101,1,83,11,-83,94,0,9,4
162,103,1,83,16,-80,96,0,9,4
162,99,1,83,16,-80,96,0,9,4
164,102,1,83,16,-85,93,0,9,4
158,101,1,83,12,-72,100,0,9,4
160,102,1,83,4,-76,98,0,9,4
158,101,1,84,14,-72,100,0,9,4
157,102,1,82,2,-72,98,0,9,4
156,103,1,85,7,-69,100,0,9,4
156,103,1,85,7,-69,100,0,9,4
158,104,1,83,1,-71,101,0,9,4
158,104,1,83,4,-70,102,0,9,4
155,105,1,83,3,-66,102,0,9,4
155,103,1,83,3,-66,102,0,9,4
164,106,1,83,10,-81,98,0,9,4
157,106,1,83,3,-67,104,0,9,4
165,106,1,83,13,-79,102,0,9,4
165,111,1,83,13,-79,102,0,9,4
161,97,1,82,17,-68,109,0,9,4
152,108,1,84,9,-68,95,0,9,4
146,100,1,86,31,-48,108,0,9,4
112,101,1,82,58,-12,93,0,9,4
120,103,1,83,48,-20,97,0,9,4
120,104,1,83,48,-20,97,0,9,4
106,103,1,83,48,-2,92,0,9,4
101,108,1,86,14,2,88,0,9,4
103,112,1,85,25,5,92,0,9,4
101,110,1,84,13,11,93,0,9,4
102,107,1,84,7,8,92,0,9,4
99,116,1,85,4,8,89,0,9,4
97,113,1,84,9,20,92,0,9,4
95,113,1,85,10,18,89,0,9,4
103,114,1,84,5,10,94,0,9,4
116,109,1,86,24,-2,103,0,9,4
99,113,1,85,8,10,90,0,9,4
99,112,1,85,8,10,90,0,9,4
121,110,1,85,22,-10,105,0,9,4
96,110,1,85,21,14,88,0,9,4
102,114,1,85,2,8,92,0,9,4
126,110,1,84,5,-14,108,0,9,4
124,113,1,85,34,-16,104,0,9,4
119,114,1,84,19,-6,105,0,9,4
130,112,1,84,5,-19,110,0,9,4
144,111,1,84,25,-40,112,0,9,4
150,110,1,85,44,-50,111,0,9,4
142,111,1,84,21,-40,109,0,9,4
125,112,1,84,24,-16,106,0,9,4
152,112,1,84,2,-52,112,0,9,4
152,111,1,83,12,-52,112,0,9,4
147,111,1,84,30,-46,111,0,9,4
159,110,1,84,12,-64,110,0,9,4
146,107,1,83,6,-46,110,0,9,4
142,107,1,83,5,-43,107,0,9,4
141,109,1,83,5,-42,106,0,9,4
144,107,1,82,2,-44,109,0,9,4
148,108,1,83,3,-52,107,0,9,4
146,108,1,83,6,-48,108,0,9,4
144,107,1,83,1,-45,108,0,9,4
137,108,1,82,16,-36,106,0,9,4
144,106,1,81,3,-45,108,0,9,4
143,109,1,84,3,-46,105,0,9,4
146,110,1,82,11,-47,109,0,9,4
147,108,1,84,2,-47,110,0,9,4
147,107,1,84,2,-47,110,0,9,4
144,107,1,83,2,-46,107,0,9,4
142,108,1,81,4,-43,107,0,9,4
148,105,1,82,4,-51,108,0,9,4
142,106,1,82,2,-45,105,0,9,4
144,104,1,82,4,-47,106,0,9,4
137,101,1,82,12,-39,104,0,9,4
143,105,1,81,7,-51,101,0,9,4
140,105,1,83,5,-42,105,0,9,4
137,102,1,83,1,-38,105,0,9,4
137,98,1,82,10,-41,102,0,9,4
142,104,1,82,12,-52,98,0,9,4
141,110,1,83,7,-45,104,0,9,4
138,100,1,80,9,-34,109,0,9,4
136,105,1,83,10,-42,100,0,9,4
125,102,1,82,22,-23,101,0,9,4
136,105,1,82,10,-40,101,0,9,4
131,104,1,83,12,-30,103,0,9,4
135,104,1,83,14,-37,103,0,9,4
131,102,1,81,9,-31,102,0,9,4
132,102,1,83,5,-35,100,0,9,4
132,103,1,83,3,-35,100,0,9,4
131,103,1,83,1,-32,102,0,9,4
127,102,1,83,8,-27,100,0,9,4
130,104,1,82,3,-32,100,0,9,4
130,103,1,81,2,-30,102,0,9,4
129,104,1,82,3,-30,101,0,9,4
128,102,1,81,5,-27,102,0,9,4
129,101,1,82,2,-31,100,0,9,4
136,104,1,82,11,-41,101,0,9,4
135,104,1,83,10,-37,103,0,9,4
137,102,1,84,8,-39,104,0,9,4
164,104,1,81,41,-82,97,0,9,4
109,100,1,83,33,-5,94,0,9,4
139,88,1,82,8,-46,100,0,9,4
159,91,1,82,17,-87,80,0,9,4
128,93,1,82,35,-40,91,0,9,4
110,85,1,82,31,-17,87,0,9,4
133,71,1,82,35,-52,85,0,9,4
131,86,1,83,28,-60,71,0,9,4
131,88,1,83,28,-60,71,0,9,4
123,87,1,84,19,-36,87,0,9,4
127,78,1,85,10,-42,87,0,9,4
146,88,1,82,16,-76,73,0,9,4
