Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
91,6,0,79,3,-41,0,0,9,4
90,5,0,80,1,-40,0,0,9,4
88,1,0,79,6,-38,0,0,9,4
87,3,0,79,4,-37,0,0,9,4
88,3,0,79,2,-38,0,0,9,4
91,4,0,78,3,-41,0,0,9,4
93,1,0,76,6,-43,0,0,9,4
93,0,0,77,5,-43,0,0,9,4
86,2,0,81,5,-36,0,0,9,4
87,4,0,79,6,-37,0,0,9,4
87,7,0,79,6,-37,0,0,9,4
89,2,0,78,3,-39,0,0,9,4
89,5,0,78,3,-39,0,0,9,4
90,2,0,78,3,-40,0,0,9,4
86,2,0,78,1,-36,0,0,9,4
83,6,0,80,13,-34,12,0,9,4
88,1,0,78,2,-38,0,0,9,4
92,5,0,77,6,-42,0,0,9,4
91,1,0,77,13,-41,0,0,9,4
91,1,0,77,13,-41,0,0,9,4
93,5,0,75,5,-43,0,0,9,4
92,3,0,77,0,-42,0,0,9,4
88,2,0,78,3,-38,0,0,9,4
93,0,0,76,0,-43,0,0,9,4
93,6,0,76,0,-43,0,0,9,4
93,4,0,78,1,-43,0,0,9,5
91,7,0,77,3,-41,0,0,9,2
93,10,0,77,0,-43,0,0,9,4
93,2,0,77,13,-42,13,0,9,4
95,7,0,76,4,-45,0,0,9,4
94,4,0,74,13,-43,13,0,9,4
99,3,0,74,6,-48,14,0,9,4
99,6,0,76,14,-48,14,0,9,4
86,3,0,79,14,-36,0,0,9,4
91,7,0,78,15,-41,0,0,9,4
82,2,0,79,15,-33,12,0,9,4
82,1,0,79,15,-33,12,0,9,4
89,0,0,78,3,-39,0,0,9,4
87,4,0,78,4,-37,0,0,9,4
87,2,0,79,12,-37,0,0,9,4
91,2,0,78,2,-41,0,0,9,4
90,4,1,76,3,-40,0,0,9,4
93,1,0,77,6,-43,0,0,9,4
82,5,1,80,14,-33,12,0,9,4
85,5,1,80,13,-36,13,0,9,4
78,1,1,79,21,-30,17,0,9,4
86,4,1,79,12,-36,0,0,9,4
95,2,1,75,15,-45,0,0,9,4
92,1,1,77,20,-42,0,0,9,4
92,5,1,77,20,-42,0,0,9,4
89,4,0,79,3,-39,0,0,9,4
94,3,0,77,1,-44,0,0,9,4
91,4,0,78,1,-41,0,0,9,4
95,8,0,76,6,-45,0,0,9,4
93,1,0,77,13,-42,13,0,9,4
85,6,0,79,13,-36,13,0,9,4
85,2,0,79,13,-36,13,0,9,4
82,5,0,79,16,-33,12,0,9,4
90,4,0,77,13,-40,0,0,9,4
94,4,0,76,15,-44,0,0,9,5
98,5,0,75,14,-47,13,0,9,2
95,1,0,78,5,-45,0,0,9,4
95,4,0,78,1,-45,0,0,9,4
91,1,0,78,14,-41,0,0,9,4
91,5,0,78,14,-41,0,0,9,4
88,4,0,78,7,-38,0,0,9,4
98,6,0,75,13,-47,13,0,9,4
92,0,0,76,1,-42,0,0,9,4
91,5,0,79,3,-41,0,0,9,4
93,6,0,77,13,-43,0,0,9,4
95,4,0,76,13,-44,13,0,9,4
90,6,0,76,1,-40,0,0,9,4
90,6,0,77,3,-40,0,0,9,4
90,5,0,77,3,-40,0,0,9,4
85,1,0,78,8,-36,13,0,9,4
87,6,0,79,3,-37,0,0,9,4
90,4,0,77,0,-40,0,0,9,4
92,6,0,77,14,-42,0,0,9,4
88,5,0,77,1,-38,0,0,9,4
89,4,0,78,1,-39,0,0,9,4
87,3,0,79,5,-37,0,0,9,4
87,3,0,79,1,-37,0,0,9,4
87,7,0,79,1,-37,0,0,9,4
84,1,0,79,13,-35,13,0,9,4
85,1,0,79,13,-36,13,0,9,4
85,4,0,79,13,-36,13,0,9,4
85,5,0,79,13,-36,13,0,9,4
88,3,0,78,13,-38,0,0,9,4
86,5,0,78,13,-36,0,0,9,4
89,5,0,78,13,-39,0,0,9,4
88,3,0,78,0,-38,0,0,9,4
93,1,0,77,7,-43,0,0,9,4
93,1,0,77,4,-43,0,0,9,4
89,3,0,78,1,-39,0,0,9,4
88,5,0,77,5,-38,0,0,9,4
90,5,0,76,3,-40,0,0,9,4
90,6,0,78,1,-40,0,0,9,4
