Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
42,32,0,71,2,-3,32,0,9,4
42,32,0,71,2,-3,32,0,9,4
41,33,0,70,2,-3,33,0,9,4
40,29,0,71,1,-2,33,0,9,4
38,29,0,72,4,-3,36,0,9,4
41,30,0,70,2,-4,35,0,9,4
40,30,0,71,1,-3,34,0,9,4
40,27,0,71,2,-3,34,0,9,4
41,29,0,71,0,-4,35,0,9,4
41,30,0,71,1,-4,35,0,9,4
39,29,0,71,1,-3,35,0,9,4
38,29,0,71,1,-3,36,0,9,4
39,29,0,71,1,-3,35,0,9,4
38,32,0,70,1,-3,36,0,9,4
40,31,0,70,3,-2,33,0,9,4
40,29,0,71,1,-3,34,0,9,4
39,30,0,71,1,-3,35,0,9,4
39,31,0,70,2,-3,35,0,9,4
41,29,0,70,1,-3,33,0,9,4
41,30,0,70,1,-4,35,0,9,4
42,30,0,71,2,-4,33,0,9,4
41,31,0,71,0,-3,33,0,9,4
41,32,0,71,2,-3,33,0,9,4
41,31,0,71,0,-3,33,0,9,4
40,30,0,71,1,-3,34,0,9,4
39,28,0,71,2,-3,35,0,9,4
40,30,0,71,3,-4,36,0,9,4
41,28,0,70,1,-3,33,0,9,4
38,30,0,71,1,-3,36,0,9,4
42,30,0,70,3,-4,33,0,9,4
42,27,0,70,1,-4,33,0,9,4
39,30,0,70,2,-2,34,0,9,4
40,29,0,71,1,-3,34,0,9,4
41,30,0,70,0,-4,35,0,9,4
42,30,0,70,2,-4,33,0,9,4
41,27,0,71,1,-3,33,0,9,4
37,28,0,73,2,-3,37,0,9,4
39,25,0,71,2,-3,35,0,9,4
39,27,0,71,4,-4,37,0,9,4
40,28,0,71,5,-6,39,0,9,4
41,27,0,71,2,-4,35,0,9,4
41,27,0,70,1,-4,35,0,9,4
39,26,0,70,5,-3,35,0,9,4
41,30,0,71,1,-5,36,0,9,4
38,29,0,71,2,-2,35,0,9,4
40,30,0,71,1,-3,34,0,9,4
38,35,0,72,3,-2,35,0,9,4
39,31,0,72,1,-2,34,0,9,4
38,33,0,72,0,-2,35,0,9,4
39,30,0,72,3,-2,34,0,9,4
38,30,0,72,1,-2,35,0,9,4
38,30,0,73,0,-2,35,0,9,4
37,31,0,72,2,-2,36,0,9,4
38,33,0,73,0,-2,35,0,9,4
37,32,0,72,1,-1,35,0,9,4
39,34,0,72,3,-1,32,0,9,4
39,33,0,72,3,-1,32,0,9,4
37,33,0,72,1,-1,35,0,9,4
38,30,0,72,2,-1,34,0,9,4
39,34,0,71,3,-3,35,0,9,4
37,31,0,72,0,-1,35,0,9,4
38,30,0,72,1,-2,35,0,9,4
37,32,0,72,1,-2,36,0,9,4
37,31,0,71,1,-1,35,0,9,4
39,32,0,72,2,-2,34,0,9,4
38,31,0,72,1,-2,35,0,9,4
37,33,0,71,1,-2,36,0,9,4
39,35,0,72,0,-2,34,0,9,4
40,32,0,71,4,-1,31,0,9,4
37,32,0,72,1,-1,35,0,9,4
39,33,0,72,0,-2,34,0,9,4
38,32,0,73,1,-1,34,0,9,4
39,31,0,72,0,-2,34,0,9,4
35,28,0,72,2,-1,37,0,9,4
37,29,0,72,2,-2,36,0,9,4
40,32,0,72,1,-3,34,0,9,4
35,31,0,75,0,-1,37,0,9,4
25,32,0,79,6,1,42,0,9,4
36,35,0,78,2,-1,36,0,9,4
44,22,0,75,10,-5,33,0,9,4
44,27,0,72,6,-7,36,0,9,4
33,33,0,70,2,-1,38,0,9,4
53,41,0,66,10,-8,23,0,9,4
38,21,0,65,10,1,30,0,9,4
44,31,0,74,6,-7,36,0,9,4
26,26,0,79,20,1,41,0,9,4
38,29,0,72,7,-3,36,0,9,4
36,27,0,73,5,-1,36,0,9,4
38,23,0,71,0,-3,36,0,9,4
40,32,0,71,2,-5,37,0,9,4
39,30,0,72,2,-2,34,0,9,4
38,30,0,72,1,-2,35,0,9,4
38,30,0,72,3,-2,35,0,9,4
38,30,0,73,1,-2,35,0,9,4
37,26,0,72,1,-2,36,0,9,4
36,28,0,72,1,-1,36,0,9,4
38,29,0,72,1,-3,36,0,9,4
41,29,0,72,2,-4,35,0,9,4
38,27,0,72,2,-3,36,0,9,4
38,24,0,71,0,-3,36,0,9,4
39,25,0,72,2,-4,37,0,9,4
38,29,0,71,2,-4,38,0,9,4
38,29,0,71,0,-3,36,0,9,4
39,30,0,72,2,-3,35,0,9,4
36,32,0,72,3,-1,36,0,9,4
39,30,0,71,2,-2,34,0,9,4
39,28,0,72,0,-3,35,0,9,4
39,29,0,70,2,-3,35,0,9,4
38,29,0,72,2,-3,36,0,9,4
38,30,0,71,1,-3,36,0,9,4
38,28,0,71,1,-2,35,0,9,4
38,30,0,71,0,-3,36,0,9,4
40,30,0,71,2,-3,34,0,9,4
41,30,0,72,3,-3,33,0,9,4
38,29,0,71,1,-2,35,0,9,4
38,31,0,70,1,-3,36,0,9,4
40,27,0,71,1,-3,34,0,9,4
38,33,0,72,1,-3,36,0,9,4
39,21,0,71,2,-2,34,0,9,4
39,24,0,72,4,-5,38,0,9,4
38,12,0,72,2,-4,38,0,9,4
38,29,0,72,8,-6,41,0,9,4
38,27,0,71,2,-3,36,0,9,4
40,30,0,71,2,-4,36,0,9,4
39,30,0,71,6,-3,35,0,9,4
39,31,0,71,1,-3,35,0,9,4
39,29,0,71,2,-2,34,0,9,4
38,33,0,71,1,-3,36,0,9,4
38,30,0,72,2,-1,34,0,9,4
38,33,0,71,1,-2,35,0,9,4
38,33,0,71,2,-1,34,0,9,4
37,35,0,71,1,-1,35,0,9,4
38,33,0,71,1,-1,34,0,9,4
38,31,0,72,0,-1,34,0,9,4
38,31,0,71,1,-2,35,0,9,4
38,27,0,71,1,-2,35,0,9,4
38,9,0,72,2,-3,36,0,9,4
38,32,0,71,7,-6,41,0,9,4
39,15,0,71,1,-2,34,0,9,4
38,33,0,71,5,-6,41,0,9,4
39,10,0,71,8,-2,34,0,9,4
38,25,0,71,8,-6,41,0,9,4
39,33,0,71,4,-4,37,0,9,4
38,24,0,71,1,-1,34,0,9,4
36,11,0,72,4,-3,38,0,9,4
36,34,0,72,4,-5,41,0,9,4
37,9,0,71,1,-1,35,0,9,4
36,32,0,72,5,-6,42,0,9,4
39,22,0,72,7,-2,34,0,9,4
37,32,0,72,5,-4,39,0,9,4
36,7,0,72,7,-1,36,0,9,4
36,8,0,72,8,-6,42,0,9,4
39,28,0,72,3,-7,41,0,9,4
36,29,0,72,1,-2,37,0,9,4
37,27,0,73,7,-2,36,0,9,4
37,29,0,72,5,-3,37,0,9,4
39,28,0,72,2,-3,35,0,9,4
38,28,0,72,1,-3,36,0,9,4
37,30,0,72,1,-2,36,0,9,4
38,28,0,73,1,-2,35,0,9,4
36,29,0,72,1,-2,37,0,9,4
37,28,0,71,0,-2,36,0,9,4
37,28,0,72,1,-2,36,0,9,4
38,28,0,72,1,-3,36,0,9,4
37,30,0,72,0,-2,36,0,9,4
36,29,0,71,1,-1,36,0,9,4
37,30,0,72,1,-2,36,0,9,4
36,28,0,72,1,-1,36,0,9,4
37,29,0,72,1,-2,36,0,9,4
35,25,0,72,1,-1,37,0,9,4
40,26,0,72,3,-4,36,0,9,4
38,27,0,73,1,-3,36,0,9,4
40,32,0,70,3,-4,36,0,9,4
42,30,0,69,4,-3,32,0,9,4
33,34,0,71,3,0,37,0,9,4
42,26,0,71,4,-3,32,0,9,4
42,32,0,71,3,-5,35,0,9,4
23,33,0,74,5,2,42,0,9,4
35,34,0,73,4,0,35,0,9,4
31,31,0,76,6,0,39,0,9,4
36,36,0,74,6,-1,36,0,9,4
38,36,0,74,3,0,32,0,9,4
42,33,0,72,9,-2,30,0,9,4
27,34,0,77,4,1,40,0,9,4
35,32,0,74,3,0,35,0,9,4
36,31,0,72,6,-1,36,0,9,4
38,27,0,72,5,-2,35,0,9,4
37,26,0,73,3,-3,37,0,9,4
39,24,0,72,3,-4,37,0,9,4
37,28,0,73,2,-3,37,0,9,4
40,30,0,72,1,-4,36,0,9,4
40,31,0,73,3,-3,34,0,9,4
42,32,0,72,4,-4,33,0,9,4
39,32,0,72,2,-2,34,0,9,4
38,33,0,73,1,-2,35,0,9,4
39,33,0,71,2,-2,34,0,9,4
36,35,0,72,2,-1,36,0,9,4
35,36,0,75,2,0,35,0,9,4
33,36,0,73,3,1,36,0,9,4
32,37,0,74,2,1,37,0,9,4
31,34,0,74,2,2,36,0,9,4
30,37,0,76,2,1,38,0,9,4
30,36,0,74,1,2,37,0,9,4
30,34,0,74,2,1,38,0,9,4
36,35,0,74,4,0,34,0,9,4
38,35,0,72,4,-1,34,0,9,4
38,34,0,72,4,-1,34,0,9,4
45,32,0,70,6,-4,29,0,9,4
28,25,0,76,6,1,40,0,9,4
38,25,0,71,5,-4,38,0,9,4
48,26,0,69,5,-8,32,0,9,4
43,26,0,71,8,-5,34,0,9,4
35,27,0,73,2,-2,38,0,9,4
39,29,0,72,5,-3,35,0,9,4
38,29,0,71,2,-3,36,0,9,4
34,29,0,74,1,-1,38,0,9,4
31,27,0,74,5,0,39,0,9,4
31,31,0,72,4,-1,40,0,9,4
38,32,0,72,3,-2,35,0,9,4
39,29,0,73,5,-2,34,0,9,4
38,30,0,71,4,-3,36,0,9,4
45,27,0,71,5,-5,31,0,9,4
47,29,0,69,5,-7,32,0,9,4
42,36,0,70,3,-4,33,0,9,4
51,35,0,66,8,-6,23,0,9,4
39,38,0,70,6,-1,32,0,9,4
41,28,0,68,4,-1,30,0,9,4
39,28,0,68,12,-3,35,0,9,4
