Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
31,61,0,61,4,13,20,0,9,4
32,59,0,61,2,13,18,0,9,4
32,58,0,60,1,12,20,0,9,4
33,60,0,61,2,11,20,0,9,4
30,61,0,60,3,13,21,0,9,4
32,61,0,61,2,13,18,0,9,4
30,63,0,60,3,14,19,0,9,4
32,62,0,61,5,14,16,0,9,5
32,63,0,61,2,14,16,0,9,2
31,62,0,61,3,15,16,0,9,4
31,62,0,61,2,14,18,0,9,4
34,61,0,61,2,13,14,0,9,4
34,61,0,60,3,12,16,0,9,4
30,62,0,60,1,14,19,0,9,4
32,63,0,61,2,14,16,0,9,4
32,63,0,61,2,14,16,0,9,4
30,64,0,61,1,15,18,0,9,4
29,62,0,61,2,16,17,0,9,4
30,64,0,61,3,14,19,0,9,4
31,62,0,60,2,15,16,0,9,4
31,61,0,61,2,14,18,0,9,4
32,62,0,60,1,13,18,0,9,4
30,62,0,61,3,14,19,0,9,4
33,61,0,61,2,13,16,0,9,4
33,61,0,61,2,13,16,0,9,4
31,63,0,61,1,13,20,0,9,4
30,61,0,61,2,15,18,0,9,4
30,60,0,61,3,14,19,0,9,4
29,63,0,60,2,13,22,0,9,4
29,61,0,61,1,15,19,0,9,4
29,63,0,61,2,14,21,0,9,4
34,62,0,61,11,14,11,0,9,4
33,62,0,61,3,13,16,0,9,4
31,64,0,61,3,14,18,0,9,4
30,60,0,61,7,15,18,0,9,4
34,60,0,61,1,12,16,0,9,4
33,62,0,61,2,12,18,0,9,4
34,62,0,61,4,13,14,0,9,4
31,62,0,61,2,14,18,0,9,4
30,64,0,60,2,14,19,0,9,4
29,61,0,61,4,16,17,0,9,4
30,62,0,61,1,14,19,0,9,4
32,62,0,61,3,14,16,0,9,4
27,62,0,61,5,15,22,0,9,4
31,63,0,61,1,14,18,0,9,4
32,61,0,63,0,14,16,0,9,4
31,61,0,61,2,13,20,0,9,4
34,62,0,61,2,12,16,0,9,4
32,61,0,61,0,14,16,0,9,5
30,61,0,60,1,14,19,0,9,2
29,62,0,61,5,14,21,0,9,4
30,61,0,60,3,14,19,0,9,4
33,62,0,60,3,13,16,0,9,4
33,63,0,61,5,13,16,0,9,4
32,62,0,60,3,14,16,0,9,4
30,63,0,60,3,14,19,0,9,4
34,63,0,59,5,14,11,0,9,4
33,60,0,61,2,14,14,0,9,4
32,61,0,60,2,12,20,0,9,4
