Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
35,58,0,62,2,9,21,0,9,4
30,57,0,63,0,12,23,0,9,4
31,64,0,63,1,11,23,0,9,4
32,59,0,63,9,15,14,0,9,4
30,62,0,63,0,12,23,0,9,4
30,60,0,62,5,14,19,0,9,4
29,61,0,63,8,13,22,0,9,4
31,58,0,62,3,13,20,0,9,4
31,60,0,62,2,12,21,0,9,4
27,55,0,63,1,14,23,0,9,4
31,54,0,61,5,10,25,0,9,4
28,56,0,63,7,10,28,0,9,4
30,67,0,62,3,11,24,0,9,4
30,60,0,63,13,17,13,0,9,4
32,53,0,62,8,12,20,0,9,4
30,62,0,63,3,9,27,0,9,4
31,62,0,61,5,14,18,0,9,4
30,58,0,61,2,14,19,0,9,4
30,60,0,63,5,12,23,0,9,5
31,53,0,62,2,13,20,0,9,2
31,61,0,63,8,9,26,0,9,4
31,63,0,63,3,13,20,0,9,4
31,58,0,63,4,15,16,0,9,4
30,60,0,62,4,12,23,0,9,4
31,61,0,64,0,13,20,0,9,4
33,63,0,62,2,13,16,0,9,4
31,62,0,63,7,15,16,0,9,4
28,63,0,63,2,15,21,0,9,4
31,60,0,63,2,15,16,0,9,4
31,61,0,62,4,13,20,0,9,4
31,61,0,64,2,13,20,0,9,4
30,60,0,63,3,14,19,0,9,4
29,56,0,63,2,13,22,0,9,4
33,63,0,63,3,10,22,0,9,4
31,61,0,63,3,15,16,0,9,4
30,62,0,62,3,14,19,0,9,4
28,60,0,63,5,15,21,0,9,4
31,57,0,63,4,13,20,0,9,4
30,63,0,63,5,11,24,0,9,4
30,57,0,63,3,15,18,0,9,4
30,65,0,63,4,11,24,0,9,4
29,58,0,64,8,16,17,0,9,4
30,61,0,63,5,12,23,0,9,4
30,63,0,62,5,14,19,0,9,4
29,63,0,63,2,15,19,0,9,4
31,63,0,63,7,15,16,0,9,4
33,61,0,61,5,14,14,0,9,4
33,60,0,63,3,13,16,0,9,4
30,61,0,62,5,13,21,0,9,4
30,63,0,62,5,14,19,0,9,4
30,60,0,63,2,15,18,0,9,4
32,62,0,62,1,12,20,0,9,4
28,64,0,62,2,15,21,0,9,4
30,61,0,62,0,15,18,0,9,4
29,62,0,62,2,14,21,0,9,4
33,65,0,60,5,13,16,0,9,4
