Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
30,75,0,64,7,24,14,0,9,4
29,73,0,64,8,23,10,0,9,4
32,71,0,62,1,21,13,0,9,4
32,81,0,66,5,20,11,0,9,4
31,87,0,74,12,28,21,0,9,4
41,63,0,75,23,29,35,0,9,4
30,35,0,65,8,15,18,0,9,4
39,72,0,58,31,-1,32,0,9,4
32,67,0,55,25,20,11,0,9,4
36,68,0,54,10,15,8,0,9,5
34,50,0,54,30,17,8,0,9,2
42,59,0,53,19,3,21,0,9,4
34,74,0,68,11,11,19,0,9,4
41,70,0,60,17,18,25,0,9,4
40,75,0,64,13,16,21,0,9,4
36,72,0,62,10,21,21,0,9,4
38,71,0,62,5,18,20,0,9,4
44,68,0,55,5,15,26,0,9,4
41,88,0,57,7,14,19,0,9,4
41,76,0,55,19,30,35,0,9,4
43,74,0,55,5,19,29,0,9,4
42,71,0,56,8,18,27,0,9,4
38,71,0,56,21,17,18,0,9,4
38,71,0,56,11,17,18,0,9,4
38,71,0,55,9,17,18,0,9,4
40,77,0,56,4,17,22,0,9,4
40,76,0,54,9,21,27,0,9,4
40,73,0,53,8,20,26,0,9,4
41,70,0,53,3,18,25,0,9,4
41,70,0,54,7,16,22,0,9,4
41,68,0,54,5,16,22,0,9,4
35,76,0,55,17,16,8,0,9,4
35,75,0,57,6,22,21,0,9,4
31,75,0,59,9,23,15,0,9,4
30,77,0,60,8,23,13,0,9,4
35,79,0,59,1,23,22,0,9,4
32,81,0,58,6,26,21,0,9,4
29,76,0,58,7,28,18,0,9,4
28,76,0,57,12,24,10,0,9,4
19,77,0,58,9,27,12,0,9,4
38,76,0,58,9,22,25,0,9,4
39,73,0,58,16,21,26,0,9,4
34,75,0,58,8,20,16,0,9,4
30,74,0,58,12,23,13,0,9,4
39,74,0,58,3,19,23,0,9,4
38,72,0,60,7,20,23,0,9,4
26,72,0,58,3,22,10,0,9,4
36,72,0,57,5,19,18,0,9,4
34,71,0,57,7,20,16,0,9,4
34,77,0,56,4,19,13,0,9,4
36,74,0,55,6,23,23,0,9,5
35,76,0,56,3,21,19,0,9,2
44,77,0,55,18,19,31,0,9,4
38,76,0,57,2,22,25,0,9,4
38,74,0,57,5,21,24,0,9,4
37,76,0,57,10,20,21,0,9,4
36,74,0,57,3,22,22,0,9,4
34,75,0,56,7,21,17,0,9,4
34,73,0,57,2,22,19,0,9,4
24,74,0,57,10,23,12,0,9,4
33,76,0,55,2,21,15,0,9,4
32,77,0,55,2,23,17,0,9,4
30,75,0,56,4,25,16,0,9,4
31,76,0,55,2,23,15,0,9,4
33,74,0,55,1,23,18,0,9,4
35,72,0,58,5,21,19,0,9,4
37,69,0,58,6,19,20,0,9,4
35,77,0,55,9,17,11,0,9,4
30,77,0,55,5,25,16,0,9,4
29,79,0,56,8,25,14,0,9,4
30,78,0,55,11,26,18,0,9,4
30,75,0,57,0,25,16,0,9,4
32,76,0,57,3,23,17,0,9,4
32,77,0,56,3,23,17,0,9,4
32,78,0,57,2,24,18,0,9,4
27,77,0,57,5,26,12,0,9,4
38,74,0,57,8,22,25,0,9,4
40,72,0,57,8,19,25,0,9,4
38,66,0,59,11,18,20,0,9,4
38,74,0,57,15,14,12,0,9,4
38,76,0,57,2,20,23,0,9,4
36,77,0,58,4,22,22,0,9,4
36,77,0,60,14,23,23,0,9,4
34,75,0,58,4,23,20,0,9,4
34,71,0,58,3,22,19,0,9,4
36,70,0,57,8,18,16,0,9,4
37,69,0,57,7,17,16,0,9,4
35,68,0,57,9,17,11,0,9,4
36,67,0,58,5,16,11,0,9,4
33,68,0,57,16,17,0,0,9,4
38,64,0,58,3,15,14,0,9,4
37,62,0,57,11,13,0,0,9,5
35,64,0,57,12,13,12,0,9,2
32,61,0,58,0,15,14,0,9,4
27,68,0,58,23,14,23,0,9,4
38,62,0,57,2,15,14,0,9,4
36,66,0,57,3,12,12,0,9,4
36,66,0,57,15,15,8,0,9,4
33,64,0,58,6,16,8,0,9,4
35,66,0,57,4,14,8,0,9,4
34,64,0,58,8,16,0,0,9,4
31,66,0,58,8,15,16,0,9,4
32,63,0,57,3,16,11,0,9,4
19,64,0,58,25,18,25,0,9,4
36,64,0,57,16,14,0,0,9,4
32,63,0,57,3,15,14,0,9,4
43,57,0,57,12,10,15,0,9,4
47,49,0,56,15,5,13,0,9,4
45,64,0,66,14,1,19,0,9,4
40,40,0,59,3,12,12,0,9,4
41,57,0,59,15,0,28,0,9,4
36,55,0,58,8,9,19,0,9,4
44,71,0,59,7,5,9,0,9,4
74,68,0,61,24,-2,52,0,9,4
37,58,0,64,8,16,14,0,9,4
44,60,0,64,2,7,9,0,9,4
43,66,0,64,44,8,9,0,9,4
41,58,0,67,4,13,17,0,9,4
42,61,0,64,9,8,0,0,9,4
44,57,0,64,4,8,13,0,9,4
43,55,0,65,18,7,0,0,9,4
43,57,0,64,13,5,13,0,9,4
43,58,0,64,13,7,0,0,9,4
42,53,0,64,1,8,0,0,9,4
43,56,0,64,3,4,16,0,9,4
42,58,0,65,13,6,13,0,9,4
45,54,0,64,9,6,9,0,9,4
43,59,0,65,3,5,13,0,9,4
43,61,0,65,4,8,9,0,9,4
