Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
4,57,0,71,14,2,47,0,9,4
8,38,0,71,0,15,34,0,9,4
8,52,0,71,14,6,43,0,9,4
8,56,0,71,15,13,36,0,9,4
4,54,0,71,0,15,34,0,9,4
6,51,0,70,11,14,35,0,9,4
7,55,0,70,1,12,37,0,9,4
5,55,0,71,0,15,34,0,9,4
2,58,0,71,1,15,34,0,9,4
6,60,0,71,5,16,33,0,9,4
6,61,0,71,2,17,32,0,9,4
4,61,0,71,4,18,31,0,9,4
7,59,0,71,2,18,31,0,9,4
3,65,0,70,0,17,32,0,9,4
6,63,0,70,2,20,29,0,9,4
3,61,0,70,1,19,30,0,9,4
8,62,0,70,2,18,30,0,9,4
4,58,0,70,0,19,30,0,9,4
3,55,0,71,2,16,33,0,9,4
6,55,0,70,6,14,35,0,9,4
5,54,0,71,5,15,34,0,9,4
4,52,0,71,2,14,35,0,9,4
4,45,0,71,1,13,36,0,9,4
7,66,0,71,8,9,40,0,9,4
8,51,0,72,10,21,27,0,9,4
7,46,0,70,1,12,37,0,9,4
6,45,0,71,1,10,39,0,9,4
8,43,0,71,17,9,40,0,9,4
3,48,0,71,4,9,40,0,9,4
4,46,0,70,1,11,38,0,9,4
