Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
38,33,0,70,1,-2,35,0,9,4
42,32,0,70,1,-3,32,0,9,4
39,30,0,71,0,-2,34,0,9,4
40,30,0,71,1,-3,34,0,9,4
41,29,0,70,1,-3,33,0,9,4
39,10,0,71,1,-3,35,0,9,4
40,30,0,71,7,-7,40,0,9,4
40,29,0,70,1,-3,34,0,9,4
40,31,0,70,1,-3,34,0,9,4
40,32,0,70,7,-3,34,0,9,4
41,30,0,70,1,-3,33,0,9,4
38,31,0,70,1,-2,35,0,9,4
42,28,0,71,1,-4,33,0,9,4
41,32,0,70,2,-4,35,0,9,4
42,30,0,70,3,-3,32,0,9,4
41,31,0,70,1,-3,33,0,9,4
41,31,0,70,2,-3,33,0,9,4
42,28,0,70,1,-4,33,0,9,4
40,30,0,71,3,-4,36,0,9,4
42,31,0,70,1,-4,33,0,9,4
40,30,0,71,1,-3,34,0,9,4
39,32,0,71,1,-3,35,0,9,4
39,32,0,70,2,-2,34,0,9,4
41,28,0,70,1,-3,33,0,9,4
40,31,0,71,1,-4,36,0,9,4
38,31,0,71,1,-2,35,0,9,4
39,32,0,71,1,-2,34,0,9,4
