Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
80,23,0,75,0,-29,12,0,9,4
93,26,0,74,15,-40,23,0,9,4
88,25,0,76,23,-35,22,0,9,4
93,21,0,76,15,-40,23,0,9,4
92,24,0,74,4,-40,19,0,9,4
92,21,0,74,4,-39,23,0,9,4
81,23,0,73,14,-30,12,0,9,4
78,25,0,75,14,-27,12,0,9,4
79,26,0,74,15,-28,12,0,9,4
81,21,0,74,5,-29,17,0,9,4
94,24,0,75,17,-41,23,0,9,4
92,22,0,74,15,-39,23,0,9,5
90,23,0,74,9,-38,18,0,9,2
90,22,0,74,4,-37,23,0,9,4
86,24,0,74,7,-34,18,0,9,4
82,21,0,75,8,-30,18,0,9,4
85,24,0,75,6,-33,18,0,9,4
87,23,0,75,4,-34,22,0,9,4
86,26,0,75,4,-34,18,0,9,4
86,24,0,74,4,-33,22,0,9,4
85,24,0,74,4,-33,18,0,9,4
81,21,0,74,5,-29,17,0,9,4
85,22,0,75,4,-33,18,0,9,4
85,25,0,75,0,-33,18,0,9,4
85,24,0,75,4,-33,18,0,9,4
83,24,0,77,2,-31,18,0,9,4
80,24,0,78,7,-29,12,0,9,4
52,31,0,76,25,-10,29,0,9,4
90,31,0,73,11,-35,29,0,9,4
99,22,0,76,24,-44,31,0,9,4
95,23,0,74,32,-42,23,0,9,4
104,25,0,71,16,-51,24,0,9,4
94,23,0,77,8,-41,23,0,9,4
100,23,0,75,5,-47,24,0,9,4
81,35,0,75,24,-30,12,0,9,4
94,21,0,74,10,-38,33,0,9,4
80,23,0,74,21,-29,12,0,9,4
92,23,0,74,14,-39,23,0,9,4
55,24,0,75,26,-12,28,0,9,4
85,18,0,73,7,-33,18,0,9,4
68,7,0,71,18,-21,20,0,9,4
63,61,0,56,7,-19,28,0,9,4
55,52,0,65,37,3,28,0,9,4
47,60,0,63,25,2,9,0,9,4
50,80,0,54,25,5,21,0,9,4
51,67,0,51,34,18,39,0,9,4
47,71,0,52,7,11,26,0,9,4
40,89,0,55,12,17,22,0,9,4
36,65,0,65,17,33,31,0,9,4
48,61,0,61,2,9,24,0,9,4
46,73,0,71,9,8,18,0,9,5
65,78,0,57,31,5,46,0,9,2
70,65,0,58,29,5,53,0,9,4
72,68,0,58,31,-4,47,0,9,4
69,64,0,59,5,0,47,0,9,4
70,65,0,58,12,-4,44,0,9,4
71,68,0,58,1,-4,46,0,9,4
69,65,0,58,0,0,47,0,9,4
70,63,0,58,1,-3,45,0,9,4
68,65,0,64,4,-3,42,0,9,4
66,68,0,65,4,0,43,0,9,4
68,63,0,64,3,0,46,0,9,4
66,63,0,64,2,-1,41,0,9,4
60,66,0,65,9,1,34,0,9,4
61,63,0,65,8,3,38,0,9,4
59,67,0,65,7,2,34,0,9,4
58,63,0,64,4,5,36,0,9,4
67,64,0,65,6,-2,42,0,9,4
61,64,0,65,2,1,36,0,9,4
61,61,0,62,4,1,36,0,9,4
63,66,0,60,6,-1,36,0,9,4
70,62,0,57,10,-2,46,0,9,4
70,66,0,56,9,-5,43,0,9,4
68,63,0,56,8,-1,44,0,9,4
68,62,0,59,4,-3,42,0,9,4
67,66,0,65,3,-3,40,0,9,4
63,68,0,68,5,1,39,0,9,4
65,65,0,66,4,1,42,0,9,4
64,66,0,67,3,0,39,0,9,4
66,63,0,66,4,0,43,0,9,4
63,66,0,67,4,0,38,0,9,4
66,68,0,66,4,0,43,0,9,4
66,68,0,66,6,1,44,0,9,4
64,68,0,65,2,2,42,0,9,4
66,64,0,67,3,1,44,0,9,4
65,65,0,67,3,0,41,0,9,4
62,61,0,67,5,1,37,0,9,4
64,63,0,67,6,-1,38,0,9,4
65,65,0,66,1,-1,40,0,9,4
66,62,0,64,6,0,43,0,9,4
65,62,0,65,2,-1,40,0,9,5
64,61,0,65,2,-1,38,0,9,2
64,63,0,65,5,-1,38,0,9,4
68,62,0,65,2,-3,42,0,9,4
68,67,0,64,4,-3,42,0,9,4
64,62,0,64,3,1,41,0,9,4
63,61,0,64,5,0,38,0,9,4
64,61,0,65,4,-1,38,0,9,4
62,61,0,64,5,0,36,0,9,4
63,63,0,64,2,-1,36,0,9,4
64,64,0,64,1,0,39,0,9,4
67,64,0,64,7,-1,43,0,9,4
66,63,0,63,5,-1,41,0,9,4
73,68,0,62,9,-6,46,0,9,4
65,56,0,65,2,1,42,0,9,4
83,52,0,65,18,-18,47,0,9,4
81,45,0,69,13,-19,42,0,9,4
119,44,0,76,42,-60,45,0,9,4
94,53,0,77,15,-34,42,0,9,4
88,52,0,75,13,-24,47,0,9,4
89,53,0,77,34,-26,46,0,9,4
90,52,0,76,10,-26,48,0,9,4
91,53,0,77,3,-27,48,0,9,4
97,47,0,78,8,-33,50,0,9,4
94,52,0,76,8,-33,44,0,9,4
90,53,0,80,1,-26,48,0,9,4
78,41,0,68,19,-16,41,0,9,4
45,81,0,74,37,-1,24,0,9,4
61,81,0,68,40,14,49,0,9,4
48,85,0,78,37,21,38,0,9,4
56,84,0,73,31,20,47,0,9,4
53,83,0,75,8,21,44,0,9,4
56,81,0,74,7,18,45,0,9,4
53,84,0,74,5,18,42,0,9,4
56,83,0,75,2,19,46,0,9,4
53,80,0,75,2,20,43,0,9,4
20,82,0,79,43,30,0,0,9,4
46,81,0,74,9,23,37,0,9,4
35,78,0,77,18,26,25,0,9,4
44,79,0,72,33,20,32,0,9,4
33,75,0,75,16,25,21,0,9,5
66,65,0,66,31,6,49,0,9,2
79,41,0,61,35,-10,51,0,9,4
65,41,0,71,37,-12,19,0,9,4
76,28,0,75,32,-20,29,0,9,4
74,29,0,68,41,-23,12,0,9,4
82,38,0,72,17,-29,21,0,9,4
88,42,0,80,12,-31,34,0,9,4
98,38,0,77,33,-39,41,0,9,4
97,34,0,77,19,-39,38,0,9,4
97,27,0,78,10,-41,33,0,9,4
96,33,0,75,14,-42,27,0,9,4
94,46,0,75,5,-38,33,0,9,4
72,50,0,63,26,-15,30,0,9,4
38,74,0,63,47,5,24,0,9,4
40,68,0,65,57,19,25,0,9,4
44,78,0,69,28,13,23,0,9,4
63,78,0,65,24,10,48,0,9,4
38,84,0,72,4,23,26,0,9,4
65,80,0,67,31,14,54,0,9,4
45,78,0,71,17,21,34,0,9,4
61,76,0,72,23,11,46,0,9,4
53,78,0,72,16,14,38,0,9,4
61,79,0,76,15,11,46,0,9,4
69,81,0,75,8,7,53,0,9,4
27,68,0,72,26,29,16,0,9,4
72,63,0,65,13,-2,49,0,9,4
73,42,0,61,14,-6,46,0,9,4
93,29,0,69,67,-34,39,0,9,4
75,45,0,80,33,-23,17,0,9,4
96,36,0,78,5,-35,44,0,9,4
63,41,0,79,33,-13,0,0,9,4
100,30,0,80,30,-41,41,0,9,4
97,34,0,77,15,-42,30,0,9,4
79,41,0,75,26,-25,24,0,9,4
81,36,0,72,19,-24,32,0,9,4
66,51,0,71,33,-15,11,0,9,4
60,37,0,74,21,-4,26,0,9,4
61,62,0,64,34,-11,0,0,9,4
45,69,0,64,25,9,18,0,9,4
52,57,0,63,15,10,33,0,9,5
57,64,0,64,29,0,27,0,9,2
59,56,0,64,18,3,35,0,9,4
69,68,0,64,18,-8,37,0,9,4
