Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
34,67,0,60,3,14,11,0,9,4
32,66,0,61,8,17,8,0,9,4
33,64,0,61,8,16,8,0,9,5
30,66,0,62,7,15,18,0,9,2
31,70,0,62,5,16,13,0,9,4
31,61,0,62,8,19,0,0,9,4
29,57,0,62,3,14,21,0,9,4
30,55,0,61,12,11,24,0,9,4
31,59,0,61,5,10,25,0,9,4
30,58,0,61,1,12,23,0,9,4
29,57,0,62,2,12,24,0,9,4
30,58,0,62,1,11,24,0,9,4
30,62,0,62,0,12,23,0,9,4
30,60,0,62,5,14,19,0,9,4
30,62,0,62,3,13,21,0,9,4
30,61,0,60,4,14,19,0,9,4
31,58,0,62,1,13,20,0,9,4
30,61,0,62,2,12,23,0,9,4
30,60,0,62,0,14,19,0,9,4
28,61,0,62,2,14,22,0,9,4
29,61,0,62,2,14,21,0,9,4
30,59,0,62,0,14,19,0,9,4
30,57,0,61,2,12,23,0,9,4
29,61,0,62,3,12,24,0,9,4
29,61,0,62,2,14,21,0,9,4
30,61,0,61,4,14,19,0,9,4
28,64,0,62,2,14,22,0,9,4
29,60,0,62,4,16,17,0,9,4
28,60,0,62,3,14,22,0,9,4
30,61,0,61,1,13,21,0,9,4
30,60,0,62,2,14,19,0,9,4
30,61,0,62,1,13,21,0,9,4
33,61,0,62,5,13,16,0,9,4
30,60,0,62,0,14,19,0,9,4
30,61,0,61,0,13,21,0,9,4
29,60,0,62,5,14,21,0,9,4
30,60,0,62,2,13,21,0,9,4
29,60,0,62,1,13,22,0,9,4
30,62,0,63,1,13,21,0,9,4
31,64,0,62,3,14,18,0,9,4
32,63,0,63,8,15,14,0,9,4
30,61,0,60,3,15,18,0,9,4
29,61,0,62,3,14,21,0,9,5
30,64,0,62,5,14,19,0,9,2
30,59,0,62,0,15,18,0,9,4
28,61,0,61,3,13,24,0,9,4
30,59,0,62,0,14,19,0,9,4
30,62,0,63,5,12,23,0,9,4
31,62,0,62,6,14,18,0,9,4
30,60,0,62,0,14,19,0,9,4
30,62,0,60,2,13,21,0,9,4
30,62,0,62,1,14,19,0,9,4
31,59,0,63,1,14,18,0,9,4
29,68,0,63,3,13,22,0,9,4
29,64,0,61,6,18,13,0,9,4
27,63,0,62,5,16,20,0,9,4
31,64,0,63,6,15,16,0,9,4
29,61,0,62,4,16,17,0,9,4
30,60,0,62,2,14,19,0,9,4
30,63,0,62,5,13,21,0,9,4
30,60,0,62,1,15,18,0,9,4
29,62,0,63,3,13,22,0,9,4
30,60,0,63,2,14,19,0,9,4
31,61,0,63,2,13,20,0,9,4
31,61,0,63,2,13,20,0,9,4
31,65,0,63,1,13,20,0,9,4
30,64,0,63,5,16,16,0,9,4
30,61,0,61,2,15,18,0,9,4
31,59,0,62,0,13,20,0,9,4
