Master,Slave,NLOS,RSSI,Speed,X,Y,Z,Auth,Trans
42,59,0,63,13,8,0,0,9,4
42,60,0,64,2,8,0,0,9,4
40,57,0,64,4,10,0,0,9,4
43,55,0,63,1,7,0,0,9,4
43,57,0,64,13,5,13,0,9,4
41,55,0,65,12,7,12,0,9,4
41,59,0,64,15,6,15,0,9,4
41,59,0,62,13,9,0,0,9,4
44,56,0,64,3,7,9,0,9,4
42,59,0,64,2,6,13,0,9,4
42,58,0,64,1,8,0,0,9,4
41,55,0,64,1,8,9,0,9,4
41,62,0,64,2,6,15,0,9,4
42,62,0,64,12,10,12,0,9,4
43,60,0,64,3,9,12,0,9,4
42,59,0,64,6,9,9,0,9,4
43,59,0,64,3,8,9,0,9,4
44,60,0,64,3,7,9,0,9,4
42,63,0,64,0,9,9,0,9,5
41,60,0,64,4,11,12,0,9,2
41,60,0,64,9,9,0,0,9,4
43,59,0,64,1,8,9,0,9,4
44,58,0,63,5,7,9,0,9,4
42,59,0,65,1,8,0,0,9,4
39,53,0,63,3,9,12,0,9,4
44,57,0,58,5,4,13,0,9,4
42,60,0,60,9,7,9,0,9,4
41,63,0,64,12,9,0,0,9,4
43,56,0,63,6,10,15,0,9,4
22,46,0,68,20,13,29,0,9,4
48,21,0,58,16,0,14,0,9,4
45,46,0,57,25,-7,34,0,9,4
30,72,0,60,7,6,32,0,9,4
49,49,0,59,22,13,32,0,9,4
48,42,0,62,21,0,14,0,9,4
53,47,0,59,21,-5,14,0,9,4
53,45,0,59,35,-3,0,0,9,4
49,41,0,64,1,-1,14,0,9,4
49,39,0,59,6,-3,20,0,9,4
48,41,0,59,22,-3,22,0,9,4
50,41,0,59,6,-4,20,0,9,4
49,41,0,58,0,-3,20,0,9,4
51,45,0,58,5,-4,17,0,9,4
53,47,0,58,20,-3,0,0,9,4
47,47,0,65,4,0,17,0,9,4
46,50,0,67,4,0,19,0,9,4
58,45,0,62,21,-4,21,0,9,4
53,48,0,61,17,-3,0,0,9,4
49,45,0,61,10,0,9,0,9,4
51,45,0,61,11,-2,10,0,9,4
52,45,0,61,10,-3,10,0,9,4
48,44,0,61,8,-1,17,0,9,4
49,44,0,61,7,-2,17,0,9,4
