98,75,1,0,2,-20,68,0,9,2
103,74,1,0,5,-24,71,0,9,2
98,75,1,0,0,-20,68,0,9,2
99,73,1,0,2,-20,70,0,9,2
98,74,1,0,5,-21,67,0,9,2
112,69,1,0,15,-35,72,0,9,2
101,58,1,0,8,-27,65,0,9,2
105,65,1,0,19,-38,57,0,9,2
99,65,1,0,12,-27,62,0,9,2
103,68,1,0,4,-31,63,0,9,2
99,66,1,0,14,-25,64,0,9,2
106,67,1,0,7,-34,64,0,9,2
100,67,1,0,4,-27,63,0,9,2
102,66,1,0,4,-29,64,0,9,2
102,68,1,0,4,-30,63,0,9,2
105,68,1,0,5,-32,65,0,9,2
106,67,1,0,4,-33,65,0,9,2
106,68,1,0,3,-33,65,0,9,2
108,69,1,0,3,-35,66,0,9,2
109,70,1,0,3,-35,68,0,9,2
110,70,1,0,4,-36,68,0,9,2
111,68,1,0,2,-37,68,0,9,2
114,67,1,0,6,-41,68,0,9,2
112,67,1,0,4,-40,66,0,9,2
111,68,1,0,2,-39,66,0,9,2
112,69,1,0,2,-39,67,0,9,2
112,68,1,0,3,-38,69,0,9,2
110,68,1,0,2,-37,67,0,9,2
110,68,1,0,2,-37,67,0,9,2
110,68,1,0,2,-37,67,0,9,2
111,66,1,0,1,-38,67,0,9,2
111,68,1,0,2,-39,66,0,9,2
105,68,1,0,5,-32,65,0,9,2
100,67,1,0,12,-26,64,0,9,2
102,67,1,0,10,-29,64,0,9,2
102,65,1,0,3,-29,64,0,9,2
104,66,1,0,6,-32,63,0,9,2
100,65,1,0,2,-28,62,0,9,2
106,68,1,0,6,-35,63,0,9,2
99,68,1,0,7,-25,64,0,9,2
107,67,1,0,7,-34,66,0,9,2
105,68,1,0,3,-32,65,0,9,2
104,68,1,0,5,-30,66,0,9,2
105,68,1,0,2,-32,65,0,9,2
111,68,1,0,6,-38,67,0,9,2
109,67,1,0,6,-36,66,0,9,2
109,67,1,0,4,-36,66,0,9,2
111,65,1,0,1,-39,66,0,9,2
110,67,1,0,3,-39,64,0,9,2
111,67,1,0,3,-39,66,0,9,2
108,68,1,0,4,-35,66,0,9,2
110,68,1,0,3,-37,67,0,9,2
110,68,1,0,2,-37,67,0,9,2
111,68,1,0,3,-38,67,0,9,2
111,68,1,0,1,-38,67,0,9,2
111,71,1,0,1,-38,67,0,9,2
107,69,1,0,6,-32,68,0,9,2
110,67,1,0,2,-36,68,0,9,2
112,69,1,0,2,-40,66,0,9,2
111,68,1,0,5,-37,68,0,9,2
107,63,1,0,2,-34,66,0,9,2
108,65,1,0,4,-38,62,0,9,2
94,68,1,0,16,-23,59,0,9,2
127,65,1,0,23,-57,68,0,9,1
114,64,1,0,5,-43,65,0,9,2
117,68,1,0,24,-47,65,0,9,2
114,69,1,0,16,-41,68,0,9,2
113,68,1,0,4,-40,68,0,9,2
114,72,1,0,6,-41,68,0,9,2
114,72,1,0,3,-39,71,0,9,2
114,73,1,0,3,-39,71,0,9,2
120,70,1,0,6,-45,73,0,9,2
138,68,1,0,31,-70,68,0,9,2
102,71,1,0,12,-28,65,0,9,2
114,70,1,0,6,-39,71,0,9,2
118,71,1,0,25,-45,69,0,9,2
107,70,1,0,5,-32,68,0,9,2
115,68,1,0,2,-41,70,0,9,2
98,68,1,0,21,-24,64,0,9,2
98,68,1,0,8,-24,64,0,9,2
105,67,1,0,10,-32,65,0,9,2
105,67,1,0,8,-32,65,0,9,2
113,69,1,0,17,-41,66,0,9,2
