99,69,1,0,15,-25,64,0,9,2
101,69,1,0,7,-27,65,0,9,2
100,69,1,0,7,-26,64,0,9,2
96,70,1,0,3,-22,63,0,9,2
99,70,1,0,3,-24,65,0,9,2
97,69,1,0,4,-22,65,0,9,2
96,68,1,0,0,-22,63,0,9,2
98,68,1,0,1,-24,64,0,9,2
97,68,1,0,2,-23,63,0,9,2
100,74,1,0,4,-26,64,0,9,2
108,71,1,0,10,-30,72,0,9,2
95,72,1,0,4,-19,65,0,9,2
96,71,1,0,6,-20,65,0,9,2
105,73,1,0,3,-29,69,0,9,2
112,74,1,0,18,-36,71,0,9,2
92,75,1,0,6,-14,66,0,9,2
95,74,1,0,12,-17,67,0,9,2
94,71,1,0,20,-16,66,0,9,2
98,71,1,0,8,-22,66,0,9,2
95,68,1,0,2,-19,65,0,9,2
92,72,1,0,6,-19,60,0,9,2
89,67,1,0,9,-13,62,0,9,2
93,68,1,0,4,-20,61,0,9,2
88,71,1,0,4,-15,59,0,9,2
92,70,1,0,4,-17,63,0,9,2
91,77,1,0,4,-16,62,0,9,2
89,76,1,0,9,-9,66,0,9,2
90,76,1,0,6,-11,66,0,9,2
89,75,1,0,6,-10,65,0,9,2
98,74,1,0,10,-19,69,0,9,2
100,73,1,0,11,-22,69,0,9,2
101,71,1,0,14,-24,68,0,9,2
90,76,1,0,8,-15,62,0,9,2
115,77,1,0,16,-37,75,0,9,2
89,76,1,0,15,-9,66,0,9,2
87,76,1,0,7,-8,64,0,9,2
72,75,1,0,44,2,53,0,9,2
91,75,1,0,4,-13,65,0,9,2
89,74,1,0,3,-11,64,0,9,2
88,73,1,0,16,-11,63,0,9,2
75,76,1,0,16,-1,54,0,9,2
97,75,1,0,8,-18,69,0,9,2
76,74,1,0,12,0,57,0,9,2
90,76,1,0,15,-13,64,0,9,2
90,76,1,0,7,-11,66,0,9,2
89,76,1,0,12,-10,65,0,9,2
89,76,1,0,3,-10,65,0,9,2
88,75,1,0,2,-9,65,0,9,2
90,74,1,0,2,-12,65,0,9,2
86,76,1,0,3,-9,62,0,9,2
100,77,1,0,13,-21,70,0,9,2
99,75,1,0,8,-19,70,0,9,2
91,75,1,0,5,-13,65,0,9,2
90,75,1,0,10,-12,65,0,9,2
91,76,1,0,7,-13,65,0,9,2
88,75,1,0,4,-9,65,0,9,2
89,76,1,0,1,-11,64,0,9,2
100,75,1,0,9,-21,70,0,9,2
88,76,1,0,1,-10,64,0,9,2
90,76,1,0,2,-11,66,0,9,2
75,77,1,0,25,0,55,0,9,2
88,77,1,0,1,-9,65,0,9,2
87,76,1,0,3,-8,64,0,9,2
71,75,1,0,3,3,53,0,9,2
87,77,1,0,2,-9,63,0,9,2
91,78,1,0,4,-11,67,0,9,2
114,78,1,0,44,-34,77,0,9,2
94,78,1,0,7,-13,69,0,9,2
97,79,1,0,6,-16,71,0,9,2
86,76,1,0,31,-5,66,0,9,2
95,76,1,0,3,-16,68,0,9,2
93,78,1,0,4,-14,67,0,9,2
96,76,1,0,10,-15,70,0,9,2
91,77,1,0,4,-12,66,0,9,2
102,76,1,0,9,-22,72,0,9,2
105,77,1,0,11,-26,72,0,9,2
86,76,1,0,5,-7,64,0,9,2
104,76,1,0,3,-25,72,0,9,2
104,77,1,0,1,-25,72,0,9,2
102,76,1,0,17,-22,72,0,9,2
85,76,1,0,20,-7,63,0,9,2
98,77,1,0,6,-19,69,0,9,2
96,78,1,0,6,-16,69,0,9,2
102,76,1,0,17,-21,73,0,9,2
95,78,1,0,3,-16,68,0,9,2
96,76,1,0,1,-15,70,0,9,2
94,77,1,0,8,-15,67,0,9,2
92,77,1,0,4,-12,67,0,9,2
97,78,1,0,2,-17,70,0,9,2
92,78,1,0,4,-11,68,0,9,2
94,78,1,0,2,-13,69,0,9,2
94,77,1,0,4,-13,69,0,9,2
91,77,1,0,1,-11,67,0,9,2
92,79,1,0,2,-12,67,0,9,2
95,78,1,0,2,-13,71,0,9,2
90,78,1,0,1,-10,67,0,9,2
102,78,1,0,10,-21,73,0,9,2
93,78,1,0,2,-12,69,0,9,2
100,78,1,0,10,-19,72,0,9,2
90,78,1,0,12,-10,67,0,9,2
94,78,1,0,1,-13,69,0,9,2
91,78,1,0,9,-10,68,0,9,2
101,79,1,0,11,-20,72,0,9,2
93,78,1,0,1,-12,69,0,9,2
85,79,1,0,6,-5,64,0,9,2
91,78,1,0,10,-10,68,0,9,2
101,78,1,0,8,-20,72,0,9,2
91,77,1,0,6,-10,68,0,9,2
91,78,1,0,1,-11,67,0,9,2
92,78,1,0,9,-11,68,0,9,2
91,75,1,0,0,-10,68,0,9,2
90,77,1,0,2,-12,65,0,9,2
91,77,1,0,1,-11,67,0,9,2
86,76,1,0,5,-7,64,0,9,2
103,67,1,0,13,-24,71,0,9,2
103,69,1,0,19,-30,64,0,9,2
106,68,1,0,25,-32,67,0,9,2
92,66,1,0,12,-19,60,0,9,2
97,69,1,0,5,-25,61,0,9,2
96,70,1,0,10,-22,63,0,9,2
100,71,1,0,8,-25,66,0,9,2
101,70,1,0,6,-25,67,0,9,2
99,70,1,0,2,-24,65,0,9,2
104,69,1,0,4,-29,67,0,9,2
101,70,1,0,2,-27,65,0,9,2
100,71,1,0,1,-25,66,0,9,2
98,68,1,0,7,-22,66,0,9,2
97,68,1,0,4,-23,63,0,9,2
97,69,1,0,3,-23,63,0,9,2
99,68,1,0,3,-25,64,0,9,2
99,70,1,0,2,-25,64,0,9,2
106,69,1,0,9,-31,68,0,9,2
99,69,1,0,0,-25,64,0,9,2
98,68,1,0,1,-24,64,0,9,2
99,68,1,0,7,-25,64,0,9,2
102,76,1,0,3,-28,65,0,9,2
94,75,1,0,9,-15,67,0,9,2
