115,72,1,0,25,-42,69,0,9,2
95,75,1,0,10,-19,65,0,9,2
105,77,1,0,14,-27,71,0,9,2
89,77,1,0,33,-9,66,0,9,2
92,75,1,0,7,-12,67,0,9,2
88,73,1,0,18,-10,64,0,9,2
102,75,1,0,16,-25,69,0,9,2
93,74,1,0,3,-15,66,0,9,2
94,70,1,0,6,-16,66,0,9,2
101,68,1,0,3,-26,66,0,9,2
91,71,1,0,6,-18,60,0,9,2
91,70,1,0,4,-16,62,0,9,2
90,68,1,0,11,-16,61,0,9,2
92,70,1,0,1,-19,60,0,9,2
88,68,1,0,2,-14,60,0,9,2
86,69,1,0,4,-13,58,0,9,2
91,69,1,0,2,-17,61,0,9,2
91,69,1,0,3,-17,61,0,9,2
85,71,1,0,1,-12,58,0,9,2
83,71,1,0,8,-9,58,0,9,2
97,68,1,0,6,-21,66,0,9,2
93,69,1,0,8,-20,61,0,9,2
91,69,1,0,8,-17,61,0,9,2
91,70,1,0,6,-17,61,0,9,2
74,69,1,0,20,-2,52,0,9,2
93,69,1,0,2,-19,62,0,9,2
94,68,1,0,3,-20,62,0,9,2
95,68,1,0,21,-22,61,0,9,2
95,69,1,0,3,-22,61,0,9,2
83,70,1,0,11,-10,57,0,9,2
91,69,1,0,6,-16,62,0,9,2
94,68,1,0,2,-20,62,0,9,2
93,68,1,0,10,-20,61,0,9,2
85,70,1,0,5,-13,57,0,9,2
93,68,1,0,2,-18,63,0,9,2
92,67,1,0,1,-19,60,0,9,2
93,68,1,0,8,-20,61,0,9,2
102,69,1,0,10,-28,65,0,9,2
93,69,1,0,2,-19,62,0,9,2
98,68,1,0,5,-24,64,0,9,2
99,72,1,0,3,-25,64,0,9,2
79,69,1,0,15,-5,56,0,9,2
93,69,1,0,5,-19,62,0,9,2
86,69,1,0,13,-13,58,0,9,2
93,68,1,0,15,-19,62,0,9,2
93,69,1,0,1,-20,61,0,9,2
92,68,1,0,5,-18,61,0,9,2
102,69,1,0,9,-28,65,0,9,2
94,68,1,0,1,-20,62,0,9,2
95,68,1,0,4,-22,61,0,9,2
103,68,1,0,1,-29,66,0,9,2
95,69,1,0,2,-22,61,0,9,2
95,69,1,0,2,-21,63,0,9,2
105,69,1,0,2,-31,66,0,9,2
89,70,1,0,7,-15,60,0,9,2
102,71,1,0,6,-27,66,0,9,2
