100,70,0,0,3,-23,68,0,9,2
100,69,0,0,3,-25,66,0,9,2
101,73,0,0,4,-27,65,0,9,2
97,69,0,0,3,-20,67,0,9,2
97,69,0,0,3,-23,63,0,9,2
100,74,0,0,1,-26,64,0,9,2
103,72,0,0,5,-25,70,0,9,2
104,74,0,0,7,-28,68,0,9,2
104,75,0,0,1,-26,70,0,9,2
102,73,0,0,5,-23,71,0,9,2
103,75,0,0,2,-26,69,0,9,2
103,74,0,0,2,-24,71,0,9,2
103,73,0,0,2,-25,70,0,9,2
105,71,0,0,2,-28,70,0,9,2
104,74,0,0,5,-28,68,0,9,2
105,74,0,0,2,-27,71,0,9,2
105,71,0,0,1,-27,71,0,9,2
106,74,0,0,2,-30,69,0,9,2
104,72,0,0,1,-26,70,0,9,2
106,73,0,0,3,-30,69,0,9,2
105,74,0,0,2,-28,70,0,9,2
105,74,0,0,1,-27,71,0,9,2
105,72,0,0,3,-27,71,0,9,2
104,73,0,0,2,-28,68,0,9,2
104,77,0,0,2,-27,69,0,9,2
102,74,0,0,5,-22,72,0,9,2
105,75,0,0,3,-27,71,0,9,2
98,75,0,0,8,-19,69,0,9,2
106,73,0,0,6,-28,71,0,9,2
99,76,0,0,6,-22,67,0,9,2
100,68,0,0,2,-21,70,0,9,2
98,75,0,0,8,-24,64,0,9,2
98,74,0,0,3,-19,69,0,9,2
99,74,0,0,2,-21,68,0,9,2
103,74,0,0,6,-25,70,0,9,2
106,69,0,0,9,-28,71,0,9,2
102,67,0,0,7,-28,65,0,9,2
99,65,1,0,7,-26,63,0,9,2
99,61,1,0,9,-27,62,0,9,2
100,64,1,0,7,-31,58,0,9,2
97,69,1,0,3,-26,60,0,9,2
98,70,1,0,3,-24,64,0,9,2
98,65,1,0,10,-23,65,0,9,2
95,65,1,0,2,-24,59,0,9,2
97,67,1,0,3,-25,61,0,9,2
96,66,1,0,3,-23,62,0,9,2
94,72,1,0,2,-22,60,0,9,2
92,75,1,0,9,-16,64,0,9,2
91,74,1,0,10,-13,65,0,9,2
90,70,1,0,9,-13,64,0,9,2
79,69,1,0,13,-6,55,0,9,2
88,72,1,0,5,-14,60,0,9,2
89,73,1,0,2,-13,62,0,9,2
85,75,1,0,6,-9,61,0,9,2
91,73,1,0,5,-13,65,0,9,2
93,69,1,0,4,-16,65,0,9,2
93,70,1,0,10,-19,62,0,9,2
97,68,1,0,9,-22,65,0,9,2
99,69,1,0,9,-25,64,0,9,2
100,67,1,0,4,-26,64,0,9,2
101,69,1,0,3,-28,64,0,9,2
102,67,1,0,4,-28,65,0,9,2
