106,70,1,0,8,-32,67,0,9,2
102,69,1,0,1,-27,66,0,9,2
99,68,1,0,4,-25,64,0,9,2
101,67,1,0,5,-27,65,0,9,2
101,68,1,0,2,-28,64,0,9,2
100,68,1,0,1,-26,64,0,9,2
105,67,1,0,5,-32,65,0,9,2
102,68,1,0,1,-29,64,0,9,2
100,68,1,0,0,-26,64,0,9,2
100,68,1,0,6,-26,64,0,9,2
106,68,1,0,4,-33,65,0,9,2
103,69,1,0,3,-29,66,0,9,2
100,67,1,0,0,-26,64,0,9,2
100,67,1,0,6,-27,63,0,9,2
102,74,1,0,2,-29,64,0,9,2
102,70,1,0,6,-24,70,0,9,2
104,70,1,0,4,-29,67,0,9,2
101,71,1,0,3,-26,66,0,9,2
104,68,1,0,4,-28,68,0,9,2
106,70,1,0,4,-33,65,0,9,2
101,69,1,0,0,-26,66,0,9,2
102,69,1,0,3,-28,65,0,9,2
102,68,1,0,5,-28,65,0,9,2
106,68,1,0,7,-33,65,0,9,2
101,68,1,0,1,-27,65,0,9,2
102,70,1,0,0,-28,65,0,9,2
108,69,1,0,4,-33,69,0,9,2
101,71,1,0,0,-27,65,0,9,2
100,70,1,0,4,-24,67,0,9,2
103,69,1,0,5,-28,67,0,9,2
99,68,1,0,2,-25,64,0,9,2
105,68,1,0,8,-32,65,0,9,2
100,70,1,0,3,-26,64,0,9,2
104,70,1,0,5,-29,67,0,9,2
98,70,1,0,9,-23,65,0,9,2
99,70,1,0,2,-24,65,0,9,2
103,68,1,0,1,-28,67,0,9,2
99,68,1,0,2,-25,64,0,9,2
101,69,1,0,3,-27,65,0,9,2
100,70,1,0,3,-26,64,0,9,2
106,70,1,0,7,-31,68,0,9,2
111,70,1,0,10,-37,68,0,9,2
98,69,1,0,3,-23,65,0,9,2
98,68,1,0,8,-24,64,0,9,2
105,68,1,0,5,-32,65,0,9,2
100,68,1,0,3,-26,64,0,9,2
105,68,1,0,8,-32,65,0,9,2
105,69,1,0,0,-32,65,0,9,2
100,68,1,0,0,-26,64,0,9,2
99,69,1,0,7,-25,64,0,9,2
108,68,1,0,2,-34,67,0,9,2
102,69,1,0,2,-28,65,0,9,2
106,70,1,0,7,-32,67,0,9,2
99,70,1,0,10,-24,65,0,9,2
96,69,1,0,7,-21,64,0,9,2
119,70,1,0,15,-47,68,0,9,2
119,70,1,0,22,-46,70,0,9,2
92,71,1,0,4,-17,63,0,9,2
95,69,1,0,28,-19,65,0,9,2
90,70,1,0,31,-16,61,0,9,2
95,72,1,0,3,-20,64,0,9,2
98,73,1,0,3,-22,66,0,9,2
90,71,1,0,4,-13,64,0,9,2
114,72,1,0,20,-39,71,0,9,2
