108,72,1,0,2,-30,72,0,9,2
107,73,1,0,5,-31,69,0,9,2
106,72,1,0,1,-29,70,0,9,2
106,72,0,0,3,-30,69,0,9,2
107,68,0,0,0,-31,69,0,9,2
107,70,0,0,6,-34,66,0,9,2
104,71,0,0,2,-29,67,0,9,2
108,69,0,0,2,-33,69,0,9,2
106,69,0,0,2,-32,67,0,9,2
108,70,0,0,5,-34,67,0,9,2
106,72,0,0,2,-31,68,0,9,2
106,70,0,0,2,-30,69,0,9,2
106,73,0,0,3,-31,68,0,9,2
106,71,0,0,2,-29,70,0,9,2
105,72,0,0,1,-29,69,0,9,2
104,70,0,0,3,-28,68,0,9,2
106,73,1,0,2,-31,68,0,9,2
106,71,1,0,1,-29,70,0,9,2
106,69,1,0,2,-30,69,0,9,2
105,71,1,0,2,-31,66,0,9,2
106,70,1,0,1,-30,69,0,9,2
104,72,1,0,2,-29,67,0,9,2
105,73,1,0,3,-29,69,0,9,2
104,72,1,0,3,-27,69,0,9,2
105,69,1,0,2,-29,69,0,9,2
105,70,1,0,3,-31,66,0,9,2
107,70,1,0,5,-32,68,0,9,2
110,69,1,0,7,-36,68,0,9,2
108,73,1,0,3,-34,67,0,9,2
108,74,1,0,3,-31,71,0,9,2
105,73,1,0,9,-27,71,0,9,2
105,70,1,0,6,-28,70,0,9,2
106,72,1,0,3,-31,68,0,9,2
107,72,1,0,4,-31,69,0,9,2
104,76,1,0,2,-28,68,0,9,2
105,70,1,0,6,-26,72,0,9,2
106,73,1,0,1,-31,68,0,9,2
105,74,1,0,2,-28,70,0,9,2
106,71,1,0,2,-28,71,0,9,2
104,75,1,0,3,-28,68,0,9,2
105,74,1,0,1,-27,71,0,9,2
106,71,1,0,0,-28,71,0,9,2
106,76,1,0,2,-30,69,0,9,2
107,70,1,0,2,-28,73,0,9,2
107,71,1,0,5,-32,68,0,9,2
107,71,1,0,2,-32,68,0,9,2
105,73,1,0,4,-29,69,0,9,2
105,77,1,0,4,-28,70,0,9,2
106,75,1,0,7,-26,73,0,9,2
106,75,1,0,2,-28,71,0,9,2
104,72,1,0,3,-25,72,0,9,2
103,73,1,0,5,-27,68,0,9,2
107,71,1,0,2,-30,71,0,9,2
103,74,1,0,4,-27,68,0,9,2
108,74,1,0,5,-30,72,0,9,2
108,73,1,0,1,-30,72,0,9,2
107,74,1,0,4,-30,71,0,9,2
106,72,1,0,2,-28,71,0,9,2
107,72,1,0,3,-31,69,0,9,2
108,72,1,0,2,-32,70,0,9,2
106,72,1,0,2,-30,69,0,9,2
104,73,1,0,3,-28,68,0,9,2
106,69,1,0,3,-29,70,0,9,2
108,75,1,0,4,-34,67,0,9,2
106,70,1,0,3,-28,71,0,9,2
106,71,1,0,2,-31,68,0,9,2
105,74,1,0,5,-29,69,0,9,2
107,71,1,0,1,-29,72,0,9,2
