102,76,1,0,4,-25,69,0,9,2
98,75,1,0,2,-19,69,0,9,2
102,72,1,0,5,-23,71,0,9,2
100,75,1,0,2,-24,67,0,9,2
101,74,1,0,3,-22,70,0,9,2
104,73,1,0,3,-26,70,0,9,2
101,72,1,0,1,-24,68,0,9,2
99,72,1,0,4,-23,66,0,9,2
99,76,1,0,5,-23,66,0,9,2
100,76,1,0,3,-21,70,0,9,2
100,76,1,0,4,-21,70,0,9,2
104,76,1,0,6,-25,72,0,9,2
99,72,1,0,1,-20,70,0,9,2
103,74,1,0,6,-27,68,0,9,2
99,75,1,0,5,-21,68,0,9,2
100,73,1,0,1,-21,70,0,9,2
106,77,1,0,2,-29,70,0,9,2
105,75,1,0,6,-25,73,0,9,2
100,73,1,0,0,-21,70,0,9,2
100,72,1,0,6,-23,68,0,9,2
101,73,1,0,6,-25,67,0,9,2
100,73,1,0,2,-23,68,0,9,2
99,76,1,0,1,-22,67,0,9,2
100,73,1,0,5,-21,70,0,9,2
103,76,1,0,3,-26,69,0,9,2
100,75,1,0,3,-21,70,0,9,2
100,76,1,0,0,-21,70,0,9,2
101,74,1,0,4,-22,70,0,9,2
101,77,1,0,2,-23,69,0,9,2
106,74,1,0,5,-26,73,0,9,2
108,76,1,0,8,-30,72,0,9,2
105,74,1,0,4,-26,72,0,9,2
100,74,1,0,5,-22,69,0,9,2
106,76,1,0,2,-28,71,0,9,2
101,75,1,0,4,-22,70,0,9,2
100,74,1,0,1,-21,70,0,9,2
100,74,1,0,6,-22,69,0,9,2
107,75,1,0,7,-29,72,0,9,2
100,75,1,0,0,-21,70,0,9,2
101,76,1,0,1,-22,70,0,9,2
101,72,1,0,7,-22,70,0,9,2
100,76,1,0,4,-24,67,0,9,2
101,74,1,0,0,-22,70,0,9,2
101,72,1,0,1,-23,69,0,9,2
101,73,1,0,1,-25,67,0,9,2
117,74,1,0,19,-41,73,0,9,2
113,72,1,0,13,-36,73,0,9,2
112,71,1,0,11,-36,71,0,9,2
111,74,1,0,5,-36,70,0,9,2
111,72,1,0,2,-34,72,0,9,2
111,68,1,0,1,-35,71,0,9,2
110,68,0,0,3,-37,67,0,9,2
110,68,0,0,5,-37,67,0,9,2
110,69,0,0,4,-37,67,0,9,2
107,69,0,0,4,-33,67,0,9,2
108,69,0,0,3,-34,67,0,9,2
108,70,0,0,3,-34,67,0,9,2
