98,71,1,0,2,-24,64,0,9,2
102,68,1,0,8,-26,68,0,9,2
105,67,1,0,10,-32,65,0,9,2
109,67,1,0,12,-36,66,0,9,2
106,66,1,0,7,-33,65,0,9,2
104,67,1,0,2,-32,63,0,9,2
105,67,1,0,4,-32,65,0,9,2
100,66,1,0,6,-27,63,0,9,2
100,67,1,0,4,-28,62,0,9,2
104,66,1,0,1,-31,65,0,9,2
103,69,1,0,4,-31,63,0,9,2
102,68,1,0,3,-28,65,0,9,2
108,68,1,0,4,-35,66,0,9,2
100,70,1,0,5,-26,64,0,9,2
99,67,1,0,4,-24,65,0,9,2
101,71,1,0,7,-28,64,0,9,2
98,70,1,0,4,-22,66,0,9,2
97,68,1,0,2,-22,65,0,9,2
106,65,1,0,5,-33,65,0,9,2
101,68,1,0,8,-29,62,0,9,2
102,68,1,0,6,-28,65,0,9,2
98,69,1,0,9,-24,64,0,9,2
99,70,1,0,4,-25,64,0,9,2
108,68,1,0,6,-33,69,0,9,2
104,68,1,0,6,-30,66,0,9,2
99,68,1,0,0,-25,64,0,9,2
99,69,1,0,9,-25,64,0,9,2
98,68,1,0,6,-24,64,0,9,2
103,70,1,0,4,-29,66,0,9,2
102,68,1,0,2,-27,66,0,9,2
104,70,1,0,6,-30,66,0,9,2
101,68,1,0,3,-26,66,0,9,2
98,70,1,0,3,-24,64,0,9,2
97,68,1,0,8,-22,65,0,9,2
98,68,1,0,2,-24,64,0,9,2
98,66,1,0,0,-24,64,0,9,2
98,68,1,0,5,-26,61,0,9,2
97,66,1,0,1,-23,63,0,9,2
98,68,1,0,3,-26,61,0,9,2
98,67,1,0,3,-24,64,0,9,2
102,70,1,0,6,-29,64,0,9,2
112,68,1,0,14,-38,69,0,9,2
99,69,1,0,1,-25,64,0,9,2
97,66,1,0,6,-23,63,0,9,2
97,70,1,0,15,-25,61,0,9,2
108,72,1,0,9,-33,69,0,9,2
101,71,1,0,4,-25,67,0,9,2
98,70,1,0,5,-22,66,0,9,2
100,70,1,0,8,-25,66,0,9,2
94,70,1,0,7,-19,63,0,9,2
102,70,1,0,5,-27,66,0,9,2
99,69,1,0,1,-24,65,0,9,2
94,69,1,0,1,-20,62,0,9,2
97,69,1,0,5,-23,63,0,9,2
95,69,1,0,3,-21,63,0,9,2
100,71,1,0,6,-26,64,0,9,2
95,69,1,0,4,-19,65,0,9,2
98,68,1,0,3,-24,64,0,9,2
95,68,1,0,5,-22,61,0,9,2
98,68,1,0,5,-24,64,0,9,2
100,68,1,0,2,-26,64,0,9,2
98,69,1,0,3,-24,64,0,9,2
97,68,1,0,1,-23,63,0,9,2
96,68,1,0,4,-22,63,0,9,2
97,67,1,0,1,-23,63,0,9,2
95,65,1,0,2,-22,61,0,9,2
101,65,1,0,7,-29,62,0,9,2
95,67,1,0,4,-24,59,0,9,2
98,67,1,0,3,-25,63,0,9,2
100,68,1,0,2,-27,63,0,9,2
96,67,1,0,4,-22,63,0,9,2
101,67,1,0,3,-28,64,0,9,2
101,68,1,0,1,-28,64,0,9,2
102,66,1,0,6,-28,65,0,9,2
96,65,1,0,5,-24,61,0,9,2
98,65,1,0,3,-26,61,0,9,2
95,65,1,0,7,-24,59,0,9,2
93,66,1,0,3,-22,58,0,9,2
94,64,1,0,4,-22,60,0,9,2
98,66,1,0,3,-27,60,0,9,2
99,66,1,0,6,-27,62,0,9,2
97,64,1,0,3,-25,61,0,9,2
101,63,1,0,3,-30,61,0,9,2
99,64,1,0,3,-29,59,0,9,2
92,68,1,0,5,-21,58,0,9,2
98,67,1,0,6,-24,64,0,9,2
96,63,1,0,6,-23,62,0,9,2
94,66,1,0,3,-24,57,0,9,2
98,65,1,0,3,-26,61,0,9,2
99,64,1,0,4,-27,62,0,9,2
96,62,1,0,2,-25,59,0,9,2
96,61,1,0,3,-26,58,0,9,2
99,65,1,0,5,-30,58,0,9,2
99,67,1,0,3,-27,62,0,9,2
95,64,1,0,5,-22,61,0,9,2
99,65,1,0,2,-28,60,0,9,2
95,64,1,0,4,-24,59,0,9,2
98,65,1,0,5,-27,60,0,9,2
100,65,1,0,2,-28,62,0,9,2
100,66,1,0,5,-28,62,0,9,2
101,67,1,0,2,-29,62,0,9,2
95,66,1,0,6,-22,61,0,9,2
