107,69,1,0,5,-33,67,0,9,2
99,67,1,0,0,-25,64,0,9,2
97,68,1,0,8,-24,62,0,9,2
100,68,1,0,7,-26,64,0,9,2
101,67,1,0,2,-27,65,0,9,2
98,65,1,0,1,-25,63,0,9,2
102,68,1,0,4,-30,63,0,9,2
96,69,1,0,5,-22,63,0,9,2
103,67,1,0,5,-29,66,0,9,2
101,72,1,0,2,-28,64,0,9,2
106,69,1,0,10,-30,69,0,9,2
96,66,1,0,7,-22,63,0,9,2
95,69,1,0,6,-23,60,0,9,2
97,68,1,0,9,-23,63,0,9,2
101,69,1,0,5,-27,65,0,9,2
104,68,1,0,9,-30,66,0,9,2
94,70,1,0,2,-21,61,0,9,2
96,68,1,0,6,-21,64,0,9,2
95,67,1,0,9,-22,61,0,9,2
98,68,1,0,4,-25,63,0,9,2
101,65,1,0,6,-27,65,0,9,2
98,71,1,0,2,-26,61,0,9,2
98,67,1,0,5,-22,66,0,9,2
105,68,1,0,7,-32,65,0,9,2
103,68,1,0,5,-29,66,0,9,2
99,69,1,0,3,-25,64,0,9,2
99,67,1,0,7,-25,64,0,9,2
105,68,1,0,3,-32,65,0,9,2
